,index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
566,121855,241277,0,Cash loans,F,N,Y,0,270000.0,640764.0,20799.0,459000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.003818,-21774,-2993,-12180.0,-4536,,1,1,0,1,0,0,Cooking staff,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.8976900022902851,0.6872808062009657,0.2851799046358216,0.0021,0.0,0.9786,,,0.0,0.069,0.0,,0.0,,0.002,,0.0,0.0021,0.0,0.9786,,,0.0,0.069,0.0,,0.0,,0.0021,,0.0,0.0021,0.0,0.9786,,,0.0,0.069,0.0,,0.0,,0.0021,,0.0,,block of flats,0.0021,Block,No,0.0,0.0,0.0,0.0,-1735.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0
567,68480,179422,0,Cash loans,F,Y,Y,0,247500.0,1281712.5,54436.5,1179000.0,Family,Working,Higher education,Married,House / apartment,0.006852,-16100,-4009,-6081.0,-5412,13.0,1,1,0,1,0,0,Managers,2.0,3,3,TUESDAY,12,0,0,0,0,0,0,Self-employed,,0.3004828597718803,0.41885428862332175,0.0572,0.0256,0.9935,0.83,0.0488,0.07,0.0948,0.25,0.2083,0.0048,0.0672,0.0679,0.0,0.0183,0.0473,0.0,0.9876,0.8367,0.0492,0.0806,0.069,0.2917,0.2083,0.0,0.0735,0.0513,0.0,0.0,0.0505,0.0,0.9955,0.8323,0.0491,0.08,0.0862,0.2708,0.2083,0.0,0.0684,0.0678,0.0,0.0046,reg oper spec account,block of flats,0.0396,"Stone, brick",No,1.0,0.0,1.0,0.0,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
568,164630,290836,0,Cash loans,M,N,N,0,81000.0,360000.0,11043.0,360000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.011703,-22007,365243,-2319.0,-3366,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,0.5024469249115796,0.3410442733212229,0.7662336700704004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
569,304190,452439,0,Cash loans,M,N,N,0,360000.0,1971072.0,59890.5,1800000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.006008,-15490,-3445,-1268.0,-1021,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Government,,0.5984954965225675,0.7165702448010511,0.1495,0.0438,0.9861,0.8096,0.013999999999999999,0.04,0.0345,0.3333,0.375,0.0096,0.1219,0.0988,0.0,0.0,0.1523,0.0454,0.9861,0.8171,0.0141,0.0403,0.0345,0.3333,0.375,0.0098,0.1331,0.1029,0.0,0.0,0.1509,0.0438,0.9861,0.8121,0.0141,0.04,0.0345,0.3333,0.375,0.0097,0.124,0.1005,0.0,0.0,reg oper account,block of flats,0.0853,"Stone, brick",No,1.0,0.0,1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
570,127333,247667,0,Cash loans,M,Y,Y,1,315000.0,450000.0,48465.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-18849,-4890,-5121.0,-2257,7.0,1,1,0,1,0,0,High skill tech staff,3.0,2,2,SATURDAY,17,0,0,0,0,0,0,Self-employed,,0.6595436779932847,0.25533177083329,0.1649,0.1501,0.9906,,,0.16,0.1379,0.375,,0.0712,,0.1713,,0.0,0.1681,0.1558,0.9906,,,0.1611,0.1379,0.375,,0.0728,,0.1784,,0.0,0.1665,0.1501,0.9906,,,0.16,0.1379,0.375,,0.0725,,0.1743,,0.0,,block of flats,0.1528,Panel,No,0.0,0.0,0.0,0.0,-1082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
571,269214,411991,0,Cash loans,F,N,Y,2,126000.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00963,-13302,-2177,-509.0,-2084,,1,1,0,1,0,0,Core staff,4.0,2,2,MONDAY,13,0,0,0,0,0,0,School,,0.6294910409041904,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
572,48675,156366,0,Cash loans,F,Y,Y,2,135000.0,225000.0,22383.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008865999999999999,-12817,-2193,-1358.0,-4468,6.0,1,1,0,1,1,1,,4.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Other,0.38980655139048737,0.7374567442112756,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
573,280213,424628,0,Cash loans,F,N,Y,0,108000.0,675000.0,26901.0,675000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-20085,-1592,-290.0,-3618,,1,1,1,1,0,0,Laborers,2.0,2,2,SUNDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.8850253109204889,0.2622583692422573,0.3979463219016906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2313.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
574,213811,347754,0,Cash loans,M,Y,Y,1,315000.0,1312110.0,52168.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-13173,-4842,-387.0,-4585,3.0,1,1,0,1,0,0,Managers,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Construction,0.7438681196039039,0.4087966200827264,,0.1223,0.0814,0.996,0.9456,0.0524,0.12,0.1034,0.4167,,0.021,0.0997,0.1342,0.0,0.0,0.083,0.051,0.9965,0.9543,0.044000000000000004,0.0806,0.069,0.4167,,0.0215,0.0725,0.0834,0.0,0.0,0.1239,0.0814,0.9965,0.953,0.0528,0.12,0.1034,0.4167,,0.0214,0.1018,0.1364,0.0,0.0,org spec account,block of flats,0.182,Panel,No,0.0,0.0,0.0,0.0,-502.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
575,247132,385975,0,Cash loans,M,Y,Y,0,157500.0,1494486.0,43825.5,1305000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019689,-16031,-2982,-8310.0,-4848,2.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.3267374400723226,0.5832379256761245,0.0742,0.0,0.9836,,,0.08,0.069,0.3333,,0.0793,,0.0772,,0.0,0.0756,0.0,0.9836,,,0.0806,0.069,0.3333,,0.0811,,0.0804,,0.0,0.0749,0.0,0.9836,,,0.08,0.069,0.3333,,0.0807,,0.0786,,0.0,,block of flats,0.0607,Panel,No,0.0,0.0,0.0,0.0,-2436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
576,256631,396970,0,Cash loans,M,Y,N,0,135000.0,1125000.0,47664.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-20476,-525,-7679.0,-3717,5.0,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Medicine,,0.4480792727442592,0.4365064990977374,0.1577,0.1168,0.9896,,,0.16,0.1379,0.3333,,0.0206,,0.1625,,0.0052,0.1607,0.1212,0.9896,,,0.1611,0.1379,0.3333,,0.021,,0.1693,,0.0055,0.1593,0.1168,0.9896,,,0.16,0.1379,0.3333,,0.0209,,0.1654,,0.0053,,block of flats,0.1491,Panel,No,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
577,43500,150359,0,Cash loans,M,N,Y,1,202500.0,894766.5,29569.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-15098,-3188,-7359.0,-5000,,1,1,0,1,0,0,Managers,3.0,2,2,SUNDAY,11,0,0,0,0,0,0,Industry: type 11,,0.2746462552988685,0.6925590674998008,0.068,0.0487,0.9752,0.66,0.0057,0.0,0.0862,0.1667,0.1667,0.0244,0.0548,0.0427,0.0029,0.0145,0.042,0.0312,0.9747,0.6668,0.0036,0.0,0.0345,0.1667,0.2083,0.02,0.0367,0.023,0.0,0.0,0.0729,0.0491,0.9752,0.6645,0.0059,0.0,0.0862,0.1667,0.2083,0.0251,0.0599,0.0425,0.0,0.0,reg oper account,block of flats,0.0285,Block,No,2.0,1.0,2.0,0.0,-1841.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
578,214737,348829,0,Cash loans,M,N,Y,0,157500.0,514602.0,52861.5,495000.0,Other_A,Working,Secondary / secondary special,Married,House / apartment,0.025164,-16634,-1811,-4075.0,-19,,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Other,,0.30625487165763404,,0.1,0.0494,0.9791,0.7144,0.0121,0.0,0.2069,0.1667,0.2083,0.0311,0.0799,0.0837,0.0077,0.0471,0.1019,0.0512,0.9791,0.7256,0.0122,0.0,0.2069,0.1667,0.2083,0.0318,0.0872,0.0872,0.0078,0.0499,0.10099999999999999,0.0494,0.9791,0.7182,0.0122,0.0,0.2069,0.1667,0.2083,0.0317,0.0812,0.0852,0.0078,0.0481,reg oper account,block of flats,0.0684,"Stone, brick",No,0.0,0.0,0.0,0.0,-967.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
579,44982,152108,0,Cash loans,M,N,Y,0,148500.0,495000.0,15966.0,495000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.026392,-18684,-1182,-9612.0,-2214,,1,1,1,1,1,0,,1.0,2,2,THURSDAY,11,0,0,0,0,1,1,Industry: type 3,,0.596928580770553,0.5172965813614878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-824.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
580,109801,227346,0,Cash loans,F,N,Y,0,67500.0,540000.0,15786.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-20119,-10888,-9025.0,-3627,,1,1,0,1,0,0,Laborers,2.0,3,3,FRIDAY,11,0,0,0,0,0,0,Industry: type 11,,0.11623445619756588,0.4956658291397297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,-1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
581,135489,257148,0,Cash loans,F,Y,Y,2,103500.0,227520.0,12703.5,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296,-13023,-1308,-3461.0,-1470,5.0,1,1,0,1,0,1,,4.0,3,3,SATURDAY,16,0,0,0,0,0,0,Self-employed,0.6394626409514959,0.7678846060331244,0.8016009030071296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-766.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
582,193135,323969,0,Cash loans,F,N,Y,0,202500.0,975771.0,28660.5,814500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-20162,-8469,-8606.0,-3376,,1,1,0,1,1,0,High skill tech staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Industry: type 11,,0.7284908049130162,0.25670557243930026,0.0371,0.0404,0.0,,,0.0,0.069,0.1667,,,,0.0279,,0.023,0.0378,0.0419,0.0005,,,0.0,0.069,0.1667,,,,0.0291,,0.0244,0.0375,0.0404,0.0,,,0.0,0.069,0.1667,,,,0.0284,,0.0235,,block of flats,0.0289,Block,No,4.0,0.0,4.0,0.0,-969.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
583,177025,305138,0,Cash loans,M,N,N,0,180000.0,284400.0,18643.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.011657,-8445,-787,-3292.0,-793,,1,1,0,1,1,0,Security staff,1.0,1,1,THURSDAY,15,1,1,0,0,1,1,Business Entity Type 3,,0.3279170882718534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
584,208082,341177,1,Cash loans,F,N,N,1,99000.0,354276.0,28120.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.015221,-10417,-474,-4098.0,-2598,,1,1,1,1,1,0,Laborers,3.0,2,2,FRIDAY,8,0,0,0,0,1,1,Self-employed,,0.2392395495667139,0.0005272652387098817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
585,214512,348572,0,Cash loans,M,Y,N,0,135000.0,630000.0,47101.5,630000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008473999999999999,-20884,365243,-5538.0,-4391,8.0,1,0,0,1,1,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,0.8156784840610858,0.6805208973358657,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
586,34642,140145,0,Cash loans,M,Y,Y,0,135000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006670999999999999,-14322,-2992,-4857.0,-4844,27.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Transport: type 4,,0.5745569476642165,0.3893387918468769,,,0.9657,,,,,,,,,0.0069,,,,,0.9657,,,,,,,,,0.0072,,,,,0.9657,,,,,,,,,0.006999999999999999,,,,,0.0054,,No,3.0,0.0,3.0,0.0,-1067.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
587,144166,267158,0,Cash loans,F,Y,Y,4,202500.0,1363500.0,37624.5,1363500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-11861,-2295,-5338.0,-3609,3.0,1,1,0,1,1,0,,6.0,1,1,SUNDAY,12,0,1,1,0,0,0,Business Entity Type 3,0.7535481146838875,0.7231294404417554,0.4382813743111921,0.0268,0.0447,0.9667,0.5444,0.0066,0.0,0.1034,0.0833,0.125,0.0081,0.0219,0.0331,0.0,0.0257,0.0084,0.0,0.9613,0.4904,0.0019,0.0,0.069,0.0417,0.0833,0.0,0.0073,0.011000000000000001,0.0,0.0,0.0271,0.0447,0.9667,0.5505,0.0067,0.0,0.1034,0.0833,0.125,0.0082,0.0222,0.0337,0.0,0.0262,reg oper account,block of flats,0.055,"Stone, brick",No,0.0,0.0,0.0,0.0,-1474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0
588,79102,191694,0,Cash loans,F,N,N,0,135000.0,942300.0,27679.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-23027,365243,-4206.0,-4259,,1,0,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0.8309840123803269,0.6828080869061104,0.6956219298394389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2764.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
589,163452,289481,0,Cash loans,F,N,Y,1,112500.0,490495.5,26262.0,454500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-20874,-171,-4543.0,-3833,,1,1,0,1,0,0,,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.7938620104903149,0.6320527777553941,0.622922000268356,0.0124,0.0,0.9727,,,0.0,0.0345,0.0417,,0.04,,0.0086,,0.0,0.0126,0.0,0.9727,,,0.0,0.0345,0.0417,,0.040999999999999995,,0.009000000000000001,,0.0,0.0125,0.0,0.9727,,,0.0,0.0345,0.0417,,0.0407,,0.0088,,0.0,,block of flats,0.0135,Block,No,0.0,0.0,0.0,0.0,-1749.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
590,108889,226289,0,Cash loans,M,Y,Y,0,315000.0,675000.0,41427.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-14513,-597,-223.0,-3176,2.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Self-employed,0.38057932638560815,0.5199672954415664,0.20092608771597087,0.0619,0.0621,0.9771,0.6872,0.0237,0.0,0.1379,0.1667,0.0417,0.0463,0.0504,0.0361,0.0,0.0,0.063,0.0644,0.9772,0.6994,0.0239,0.0,0.1379,0.1667,0.0417,0.0474,0.0551,0.0376,0.0,0.0,0.0625,0.0621,0.9771,0.6914,0.0238,0.0,0.1379,0.1667,0.0417,0.0472,0.0513,0.0367,0.0,0.0,reg oper account,block of flats,0.0413,Panel,No,0.0,0.0,0.0,0.0,-504.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
591,182856,311938,1,Cash loans,M,Y,Y,0,198000.0,1078200.0,38331.0,900000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.003069,-11462,-3150,-5118.0,-3245,2.0,1,1,0,1,0,0,,1.0,3,3,WEDNESDAY,13,0,0,0,0,1,1,Security,,0.6528740130510795,0.7898803468924867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1197.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
592,231524,368174,0,Cash loans,M,Y,Y,0,202500.0,1078200.0,34911.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-14092,-3468,-2933.0,-4253,13.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,9,0,0,0,0,1,1,Trade: type 3,,0.5625419101015098,0.5867400085415683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1477.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
593,222841,358113,0,Cash loans,F,N,Y,0,103500.0,234000.0,15363.0,234000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-20936,365243,-9151.0,-4257,,1,0,0,1,1,0,,2.0,3,3,THURSDAY,8,0,0,0,0,0,0,XNA,,0.08876193774484964,0.4014074137749511,0.0722,0.0846,0.9796,0.7212,0.0062,0.0,0.1379,0.1667,0.0417,0.0552,0.0588,0.0666,0.0,0.0,0.0735,0.0878,0.9796,0.7321,0.0063,0.0,0.1379,0.1667,0.0417,0.0565,0.0643,0.0694,0.0,0.0,0.0729,0.0846,0.9796,0.7249,0.0063,0.0,0.1379,0.1667,0.0417,0.0562,0.0599,0.0678,0.0,0.0,reg oper account,block of flats,0.0558,"Stone, brick",No,0.0,0.0,0.0,0.0,-490.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
594,306641,455275,0,Cash loans,M,Y,Y,0,360000.0,1293502.5,35568.0,1129500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.020713,-14481,-2257,-2372.0,-2020,12.0,1,1,1,1,1,0,Managers,2.0,3,3,MONDAY,14,0,0,0,1,1,0,Construction,,0.6947045739393845,0.3077366963789207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-125.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
595,93158,208177,0,Cash loans,M,Y,Y,0,157500.0,508495.5,21672.0,454500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-16253,-1778,-8571.0,-4636,9.0,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,,0.3365522655481273,0.6363761710860439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596,123808,243578,0,Cash loans,F,N,Y,1,180000.0,781920.0,37746.0,675000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.006629,-9773,-1687,-1334.0,-2369,,1,1,0,0,1,0,Core staff,2.0,2,2,SUNDAY,5,0,0,0,0,0,0,Medicine,0.3745219031237044,0.6823579859394561,,0.1,0.0,0.9806,0.7348,,0.0,0.2069,0.125,0.1667,0.0263,0.0815,0.0993,0.0,,0.1019,0.0,0.9806,0.7452,,0.0,0.2069,0.125,0.1667,0.0269,0.0891,0.1035,0.0,,0.10099999999999999,0.0,0.9806,0.7383,,0.0,0.2069,0.125,0.1667,0.0268,0.0829,0.1011,0.0,,reg oper account,block of flats,0.0894,Panel,No,0.0,0.0,0.0,0.0,-764.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
