,index,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
3957,636071,382233,6226260,Closed,currency 1,-1924,0,-1801.0,-1832.0,0.0,0,19575.0,0.0,0.0,0.0,Consumer credit,-1832,
3958,636512,399738,6226840,Closed,currency 1,-2490,0,-2155.0,-2183.0,0.0,0,30410.55,0.0,0.0,0.0,Consumer credit,-2183,
3959,636513,399738,6226841,Closed,currency 1,-2300,0,-1184.0,-1672.0,0.0,0,67500.0,0.0,0.0,0.0,Credit card,-1672,
3960,636514,399738,6226842,Closed,currency 1,-606,0,-210.0,-575.0,0.0,0,78912.0,0.0,0.0,0.0,Consumer credit,-575,
3961,636515,399738,6226843,Active,currency 1,-583,0,1243.0,,,0,675000.0,,,0.0,Consumer credit,-4,
3962,639601,402237,6230560,Closed,currency 1,-1071,0,-979.0,-979.0,,0,15750.0,0.0,0.0,0.0,Consumer credit,-918,0.0
3963,639602,402237,6230561,Active,currency 1,-596,0,27360.0,,0.0,1,78750.0,70780.905,7969.095,0.0,Credit card,-6,0.0
3964,640788,437156,6309194,Active,currency 1,-221,0,2.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-143,
3965,641399,422157,6309911,Active,currency 1,-2667,0,-1552.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-688,0.0
3966,641400,422157,6309913,Closed,currency 1,-1324,0,503.0,-973.0,39298.5,0,1350000.0,,,0.0,Consumer credit,-973,
3967,641401,422157,6309914,Closed,currency 1,-1258,0,9686.0,-1219.0,0.0,0,0.0,,,0.0,Credit card,-1219,
3968,641442,131572,6309965,Closed,currency 1,-2915,0,-1795.0,-481.0,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-481,
3969,641443,131572,6309967,Closed,currency 1,-1231,0,-1017.0,-1076.0,0.0,0,94320.0,0.0,0.0,0.0,Consumer credit,-1076,
3970,641444,131572,6309968,Active,currency 1,-223,0,31108.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-38,
3971,641445,131572,6309969,Closed,currency 1,-1193,0,-1024.0,-1023.0,,0,13500.0,0.0,0.0,0.0,Credit card,-755,22335.12
3972,641446,131572,6309971,Closed,currency 1,-1267,0,-1053.0,-1053.0,0.0,0,91042.29,0.0,0.0,0.0,Consumer credit,-1053,0.0
3973,641447,131572,6309972,Closed,currency 1,-521,0,-348.0,-348.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-348,
3974,641448,131572,6309973,Closed,currency 1,-336,0,-161.0,-161.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-161,
3975,641449,131572,6309974,Active,currency 1,-223,0,144.0,,0.0,0,64272.285,35131.5,0.0,0.0,Consumer credit,-27,
3976,641450,131572,6309975,Closed,currency 1,-161,0,-27.0,-27.0,0.0,0,265643.46,0.0,0.0,0.0,Consumer credit,-27,
3977,641451,131572,6309976,Active,currency 1,-23,0,1075.0,,0.0,0,90000.0,66082.5,23917.5,0.0,Credit card,-14,
3978,641605,188237,6310168,Closed,currency 1,-2343,0,-2159.0,-2188.0,0.0,0,16895.25,0.0,0.0,0.0,Consumer credit,-2188,
3979,641606,188237,6310169,Active,currency 1,-1973,0,-875.0,-1335.0,0.0,0,58500.0,0.0,0.0,0.0,Credit card,-1213,
3980,641607,188237,6310171,Active,currency 1,-1390,0,436.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-691,
3981,641608,188237,6310172,Closed,currency 1,-1028,0,-723.0,-750.0,7065.0,0,57648.195,0.0,0.0,0.0,Consumer credit,-750,
3982,641609,188237,6310173,Closed,currency 1,-1129,0,-975.0,-967.0,,0,19048.5,0.0,0.0,0.0,Consumer credit,-748,
3983,641610,188237,6310174,Closed,currency 1,-1309,0,-1004.0,-1158.0,,0,16681.5,0.0,0.0,0.0,Consumer credit,-1155,
3984,641611,188237,6310175,Closed,currency 1,-2076,0,-1711.0,-1712.0,,0,26685.0,0.0,0.0,0.0,Consumer credit,-1546,
3985,641612,188237,6310176,Active,currency 1,-90,0,641.0,,,0,128700.0,120177.0,0.0,0.0,Consumer credit,-9,
3986,641613,188237,6310178,Active,currency 1,-260,0,470.0,,,0,245700.0,174384.0,0.0,0.0,Consumer credit,-9,
3987,641614,188237,6310179,Closed,currency 1,-1128,0,-975.0,-975.0,,0,19048.5,0.0,,0.0,Consumer credit,-844,
3988,641615,188237,6310180,Closed,currency 1,-1007,0,-702.0,-703.0,,0,29655.0,0.0,,0.0,Consumer credit,-702,
3989,641616,188237,6310181,Closed,currency 1,-2831,0,-2649.0,-2649.0,0.0,0,27675.0,0.0,0.0,0.0,Consumer credit,-2646,
3990,641617,188237,6310182,Closed,currency 1,-2499,0,-2316.0,-2316.0,0.0,0,31455.0,0.0,0.0,0.0,Consumer credit,-2316,
3991,641618,188237,6310183,Closed,currency 1,-2027,0,-1752.0,-1781.0,0.0,0,28080.0,0.0,0.0,0.0,Consumer credit,-1500,
3992,641619,188237,6310185,Closed,currency 1,-847,0,-602.0,-602.0,0.0,0,32113.8,0.0,0.0,0.0,Consumer credit,-599,
3993,641620,188237,6310186,Closed,currency 1,-782,0,-601.0,-601.0,0.0,0,28260.0,0.0,0.0,0.0,Consumer credit,-601,
3994,641621,188237,6310187,Closed,currency 1,-544,0,-178.0,-178.0,0.0,0,34254.0,0.0,0.0,0.0,Consumer credit,-172,
3995,641622,188237,6310188,Closed,currency 1,-118,0,67.0,-87.0,0.0,0,18441.0,0.0,0.0,0.0,Consumer credit,-87,
3996,641623,188237,6310189,Active,currency 1,-118,0,,,0.0,0,67500.0,30897.0,36603.0,0.0,Credit card,-8,
3997,641624,188237,6310190,Active,currency 1,-13,0,169.0,,0.0,0,18805.5,18805.5,0.0,0.0,Consumer credit,-10,
3998,643017,380980,6146558,Active,currency 1,-759,0,334.0,,,0,135000.0,41175.0,0.0,0.0,Consumer credit,-3,
3999,643018,380980,6146559,Active,currency 1,-120,0,1004.0,,,0,270000.0,247212.0,0.0,0.0,Credit card,-8,
4000,643019,380980,6146561,Active,currency 1,-556,0,1271.0,,0.0,0,675000.0,,,0.0,Consumer credit,-38,
4001,643020,380980,6146562,Closed,currency 1,-464,0,-99.0,-99.0,0.0,0,70965.0,0.0,0.0,0.0,Consumer credit,-99,
4002,643323,261572,6146918,Closed,currency 1,-1591,0,-1288.0,-1096.0,,0,83025.0,,,0.0,Consumer credit,-1093,39658.5
4003,643324,261572,6146919,Active,currency 1,-499,0,597.0,,,0,257400.0,,,0.0,Consumer credit,-6,39658.5
4004,643325,261572,6146920,Active,currency 1,-421,0,857.0,,,0,900000.0,,,0.0,Consumer credit,-6,39658.5
4005,644007,407337,6147721,Closed,currency 1,-654,0,-105.0,-134.0,,0,205156.755,0.0,,0.0,Consumer credit,-132,
4006,644008,407337,6147722,Active,currency 1,-410,0,1240.0,,,0,0.0,0.0,0.0,0.0,Credit card,-57,
4007,644009,407337,6147724,Closed,currency 1,-986,0,-683.0,-713.0,,0,138510.0,0.0,0.0,0.0,Consumer credit,-708,15376.5
4008,644010,407337,6147725,Active,currency 1,-748,0,,,,0,103500.0,92092.5,,0.0,Credit card,-17,4162.5
4009,644011,407337,6147726,Active,currency 1,-131,0,49.0,,,0,101781.0,,,0.0,Consumer credit,-5,19107.0
4010,644782,103434,6148628,Active,currency 1,-397,0,333.0,,0.0,0,342000.0,202036.5,0.0,0.0,Consumer credit,-30,
4011,645992,195817,6150142,Closed,currency 1,-2760,0,-2546.0,-2574.0,7168.635,0,39544.83,0.0,0.0,0.0,Consumer credit,-2574,
4012,645993,195817,6150143,Closed,currency 1,-2435,0,-2314.0,-2337.0,8148.51,0,22834.215,0.0,0.0,0.0,Consumer credit,-2313,
4013,645994,195817,6150144,Active,currency 1,-2215,0,946.0,,29273.49,0,225000.0,113079.33,395420.67,0.0,Credit card,-645,
4014,645995,195817,6150145,Closed,currency 1,-2707,0,-2402.0,-2371.0,0.0,0,106200.0,0.0,0.0,0.0,Consumer credit,-2367,
4015,646369,164049,6150591,Closed,currency 1,-2767,0,-1669.0,-1616.0,,0,199440.0,0.0,,0.0,Consumer credit,-614,
4016,646745,365531,6151018,Closed,currency 1,-1398,0,-1032.0,-1060.0,,0,90331.2,0.0,,0.0,Consumer credit,-8,
4017,646746,365531,6151019,Active,currency 1,-1184,0,620.0,,,0,0.0,0.0,0.0,0.0,Credit card,-8,
4018,646747,365531,6151020,Closed,currency 1,-1184,0,651.0,-666.0,,0,202500.0,0.0,,0.0,Credit card,-8,
4019,646748,365531,6151022,Closed,currency 1,-1700,0,-1576.0,-1577.0,,0,48600.0,0.0,0.0,0.0,Consumer credit,-1577,0.0
4020,646749,365531,6151023,Closed,currency 1,-429,0,-247.0,-219.0,,0,55111.5,,,0.0,Consumer credit,-213,7362.0
4021,646750,365531,6151024,Active,currency 1,-204,0,892.0,,,0,225000.0,194355.0,,0.0,Consumer credit,-11,
4022,646751,365531,6151025,Closed,currency 1,-276,0,-25.0,-25.0,,0,69682.5,0.0,,0.0,Consumer credit,-2,0.0
4023,646752,365531,6151026,Active,currency 1,-368,0,,,0.0,0,373500.0,0.0,0.0,0.0,Credit card,-68,37350.0
4024,646753,365531,6151027,Closed,currency 1,-747,0,-625.0,-625.0,0.0,0,34017.255,0.0,0.0,0.0,Consumer credit,-621,
4025,646754,365531,6151028,Closed,currency 1,-1067,0,-883.0,-883.0,7375.86,0,50715.0,0.0,0.0,0.0,Consumer credit,-747,
4026,646755,365531,6151029,Closed,currency 1,-1947,0,-1674.0,-1674.0,10815.48,0,84600.0,0.0,0.0,0.0,Consumer credit,-1674,
4027,646756,365531,6151030,Active,currency 1,-2660,0,-2475.0,,0.0,0,19521.0,0.0,0.0,0.0,Consumer credit,-114,2788.695
4028,646953,311064,6151250,Active,currency 1,-1067,0,286.0,,,0,180000.0,174366.0,0.0,0.0,Credit card,-150,
4029,646980,442378,6151283,Active,currency 1,-1195,0,266.0,,,0,1539477.0,412290.0,,0.0,Car loan,-4,43749.0
4030,646981,442378,6151284,Closed,currency 1,-1530,0,-1351.0,-1351.0,0.0,0,113355.0,,,0.0,Consumer credit,-1346,
4031,647134,181084,6151467,Closed,currency 1,-2606,0,-2392.0,-2419.0,,0,37518.39,0.0,,0.0,Consumer credit,-8,
4032,647135,181084,6151468,Closed,currency 1,-287,0,-179.0,-179.0,,0,44068.5,0.0,0.0,0.0,Consumer credit,-155,0.0
4033,647136,181084,6151469,Closed,currency 1,-1343,0,-1159.0,-1159.0,,0,51205.5,0.0,0.0,0.0,Consumer credit,-987,0.0
4034,647137,181084,6151470,Closed,currency 1,-1270,0,-631.0,-631.0,,0,287235.0,0.0,0.0,0.0,Consumer credit,-629,0.0
4035,647138,181084,6151471,Closed,currency 1,-1656,0,-925.0,-1292.0,,0,239359.5,0.0,0.0,0.0,Consumer credit,-1287,0.0
4036,647139,181084,6151472,Closed,currency 1,-1610,0,-149.0,-147.0,,0,913500.0,0.0,0.0,0.0,Consumer credit,-141,0.0
4037,647140,181084,6151473,Closed,currency 1,-1342,0,-1159.0,-1159.0,,0,51210.0,0.0,,0.0,Consumer credit,-1139,0.0
4038,647141,181084,6151474,Active,currency 1,-1147,0,,,,0,90000.0,0.0,,0.0,Credit card,-1083,0.0
4039,647142,181084,6151476,Closed,currency 1,-1253,0,-1101.0,-1101.0,,0,36000.0,0.0,,0.0,Credit card,-1027,0.0
4040,647143,181084,6151478,Closed,currency 1,-2748,0,,-1865.0,,0,225000.0,0.0,,0.0,Consumer credit,-1044,
4041,647144,181084,6151479,Active,currency 1,-525,0,571.0,,,0,135000.0,118210.5,,0.0,Credit card,-4,7884.0
4042,647145,181084,6151480,Closed,currency 1,-1380,0,-651.0,-1256.0,,0,139050.0,0.0,,0.0,Consumer credit,-49,
4043,647146,181084,6151481,Closed,currency 1,-1388,0,-292.0,-304.0,0.0,0,0.0,,,0.0,Credit card,-304,
4044,647147,181084,6151482,Closed,currency 1,-1296,0,-201.0,-249.0,0.0,0,360000.0,0.0,0.0,0.0,Consumer credit,-249,
4045,647148,181084,6151483,Closed,currency 1,-1080,0,-18.0,-17.0,0.0,0,250218.0,,,0.0,Consumer credit,-17,
4046,647149,181084,6151484,Closed,currency 1,-1187,0,-822.0,-822.0,0.0,0,94324.5,0.0,0.0,0.0,Consumer credit,-817,
4047,647331,432607,6151700,Active,currency 1,-686,0,1077.0,,,0,0.0,3150.0,,0.0,Credit card,-8,
4048,647332,432607,6151706,Closed,currency 1,-1274,0,-542.0,-542.0,,0,708750.0,0.0,,0.0,Consumer credit,-217,0.0
4049,647333,432607,6151707,Active,currency 1,-330,0,766.0,,0.0,0,540000.0,,,0.0,Consumer credit,-25,23341.5
4050,647334,432607,6151708,Active,currency 1,-330,0,10629.0,,1246.5,0,342000.0,,,0.0,Credit card,-35,486.0
4051,647335,432607,6151710,Closed,currency 1,-663,0,-298.0,-298.0,0.0,0,116104.725,0.0,0.0,0.0,Consumer credit,-292,
4052,647336,432607,6151711,Closed,currency 1,-2908,0,,-519.0,2192.175,0,229500.0,0.0,0.0,0.0,Credit card,-516,
4053,647409,174497,6151791,Active,currency 1,-266,0,99.0,,,0,509400.0,186606.99,,0.0,Consumer credit,-8,
4054,647410,174497,6151793,Closed,currency 1,-1725,0,-1421.0,-1419.0,,0,109980.0,0.0,0.0,0.0,Consumer credit,-1010,0.0
4055,647411,174497,6151794,Closed,currency 1,-1724,0,-1421.0,-1421.0,,0,109980.0,0.0,,0.0,Consumer credit,-1027,0.0
4056,647412,174497,6151795,Active,currency 1,-665,0,66.0,,10448.865,0,274500.0,57384.0,0.0,0.0,Consumer credit,-50,10980.0
4057,647413,174497,6151796,Closed,currency 1,-1033,0,-668.0,-668.0,0.0,0,184500.0,0.0,0.0,0.0,Consumer credit,-663,
4058,648811,291433,6781025,Closed,currency 1,-512,0,34.0,-207.0,0.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-207,
4059,648908,437062,6781135,Active,currency 1,-326,0,1094.0,,,0,90000.0,81162.0,,0.0,Credit card,-1,8950.5
4060,649665,115196,6782001,Active,currency 1,-449,0,935.0,,,0,45000.0,31950.0,0.0,0.0,Credit card,-147,8464.32
4061,650233,356714,6782645,Closed,currency 1,-1549,0,-1366.0,-1365.0,,0,145795.5,0.0,0.0,0.0,Consumer credit,-1365,0.0
4062,650234,356714,6782646,Closed,currency 1,-757,0,-540.0,-540.0,,0,67045.5,0.0,,0.0,Consumer credit,-531,0.0
4063,650235,356714,6782647,Closed,currency 1,-589,0,-229.0,-229.0,,0,133515.0,0.0,,0.0,Consumer credit,-209,0.0
4064,652145,380513,6784927,Active,currency 1,-1183,0,,,0.0,0,360000.0,359217.0,783.0,0.0,Credit card,-9,
4065,653562,412025,6786581,Closed,currency 1,-1297,0,-383.0,-383.0,,0,472275.0,0.0,0.0,0.0,Consumer credit,-145,
4066,653563,412025,6786582,Closed,currency 1,-1255,0,-156.0,-995.0,,0,0.0,0.0,0.0,0.0,Credit card,-972,
4067,653564,412025,6786583,Closed,currency 1,-1697,0,-601.0,-600.0,,0,476730.0,0.0,0.0,0.0,Consumer credit,-145,
4068,653565,412025,6786584,Active,currency 1,-310,0,1032.0,,,0,225000.0,54747.0,0.0,0.0,Credit card,-65,
4069,653566,412025,6786585,Active,currency 1,-182,0,1279.0,,,0,654750.0,607068.0,0.0,0.0,Consumer credit,-19,
4070,655218,395818,6788571,Active,currency 1,-840,0,238.0,,,0,225000.0,12807.0,0.0,0.0,Credit card,-24,
4071,655219,395818,6788572,Active,currency 1,-870,0,956.0,,,0,98100.0,64588.5,0.0,0.0,Consumer credit,-24,
4072,655557,355048,6789015,Closed,currency 1,-1800,0,-1465.0,-1487.0,,0,38466.0,0.0,,0.0,Consumer credit,-917,
4073,655558,355048,6789016,Closed,currency 1,-2751,0,-1655.0,-1649.0,,0,97789.5,0.0,,0.0,Consumer credit,-611,
4074,655559,355048,6789017,Active,currency 1,-1470,0,-920.0,,,0,137853.0,137853.0,,0.0,Consumer credit,-604,
4075,655560,355048,6789018,Closed,currency 1,-991,0,-259.0,-248.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-220,0.0
4076,655561,355048,6789019,Closed,currency 1,-1317,0,-1195.0,-1286.0,,0,42939.0,0.0,0.0,0.0,Consumer credit,-1285,0.0
4077,655562,355048,6789020,Active,currency 1,-204,0,527.0,,,0,222043.5,179100.0,0.0,0.0,Consumer credit,-52,8802.0
4078,655563,355048,6789021,Closed,currency 1,-912,0,-182.0,-182.0,0.0,0,554670.0,0.0,0.0,0.0,Consumer credit,-176,
4079,655564,355048,6789022,Active,currency 1,-907,0,7.0,,0.0,0,900000.0,,,0.0,Consumer credit,-19,36819.0
4080,655588,265858,6789050,Closed,currency 1,-2792,0,-2426.0,-2439.0,,0,135000.0,,,0.0,Consumer credit,-2433,0.0
4081,655589,265858,6789051,Closed,currency 1,-1777,0,-1463.0,-1463.0,,0,124209.0,0.0,,0.0,Consumer credit,-1458,0.0
4082,655590,265858,6789052,Active,currency 1,-2335,0,-1590.0,,,0,140400.0,,,0.0,Credit card,-812,0.0
4083,657171,272566,6096652,Closed,currency 1,-966,0,860.0,-751.0,,0,1125000.0,0.0,0.0,0.0,Consumer credit,-355,0.0
4084,657172,272566,6096653,Closed,currency 1,-1324,0,-1019.0,-1141.0,,0,80559.0,0.0,0.0,0.0,Consumer credit,-1141,0.0
4085,657173,272566,6096654,Active,currency 1,-941,0,134.0,,,0,585000.0,77211.0,0.0,0.0,Credit card,-150,
4086,657174,272566,6096655,Active,currency 1,-423,0,1403.0,,,0,2895750.0,2462080.5,0.0,0.0,Consumer credit,-27,72751.5
4087,657175,272566,6096656,Active,currency 1,-1688,0,114.0,,,0,630000.0,0.0,,0.0,Credit card,-2,0.0
4088,657289,241961,6096788,Active,currency 1,-285,0,446.0,,0.0,0,226350.0,153971.325,0.0,0.0,Consumer credit,-12,11925.0
4089,657290,241961,6096789,Active,currency 1,-826,0,1001.0,,0.0,0,765000.0,542911.5,0.0,0.0,Consumer credit,-9,12541.005
4090,657334,219273,6096840,Closed,currency 1,-1085,0,406.0,-537.0,,0,555840.0,0.0,,0.0,Consumer credit,-8,
4091,657335,219273,6096841,Active,currency 1,-478,0,1230.0,,,0,0.0,0.0,0.0,0.0,Credit card,-8,
4092,657336,219273,6096842,Active,currency 1,-202,0,193.0,,,0,129567.6,68094.18,,0.0,Consumer credit,-8,
4093,657337,219273,6096843,Closed,currency 1,-448,0,1381.0,-52.0,,0,18000.0,0.0,,0.0,Credit card,-8,
4094,657338,219273,6096844,Closed,currency 1,-1373,0,-1160.0,-1189.0,,0,52753.23,0.0,,0.0,Consumer credit,-8,
4095,657339,219273,6096845,Closed,currency 1,-2249,0,-1884.0,-1884.0,,0,55485.0,0.0,0.0,0.0,Consumer credit,-1785,0.0
4096,657340,219273,6096846,Closed,currency 1,-1340,0,-974.0,-966.0,,0,53545.5,0.0,0.0,0.0,Consumer credit,-966,0.0
4097,657341,219273,6096847,Closed,currency 1,-1666,0,-1485.0,-1485.0,,0,49423.5,0.0,0.0,0.0,Consumer credit,-1485,0.0
4098,657342,219273,6096848,Closed,currency 1,-1697,0,-1394.0,-1222.0,,0,90171.0,,,0.0,Consumer credit,-1219,0.0
4099,657343,219273,6096849,Closed,currency 1,-921,0,174.0,-856.0,,0,112500.0,,,0.0,Consumer credit,-856,0.0
4100,657344,219273,6096850,Closed,currency 1,-715,0,-415.0,-387.0,,0,121554.0,,,0.0,Consumer credit,-381,0.0
4101,657345,219273,6096851,Active,currency 1,-220,0,,,0.0,0,74677.5,33781.5,40892.895,0.0,Credit card,-36,7467.75
4102,657346,219273,6096852,Closed,currency 1,-1959,0,-1535.0,-1522.0,12738.6,0,175833.585,0.0,0.0,0.0,Consumer credit,-215,
4103,657746,290206,6097322,Closed,currency 1,-1849,0,-753.0,-1013.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-991,150520.5
4104,657747,290206,6097323,Active,currency 1,-881,0,-148.0,,,0,225000.0,138051.0,0.0,0.0,Consumer credit,-553,11160.0
4105,657748,290206,6097325,Active,currency 1,-287,0,809.0,,1413.0,0,675000.0,,,0.0,Consumer credit,-24,28768.5
4106,657749,290206,6097328,Closed,currency 1,-878,0,-148.0,-512.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-497,
4107,657750,290206,6097329,Closed,currency 1,-1645,0,-1452.0,-1452.0,292.5,0,69471.0,,,0.0,Consumer credit,-1450,
4108,657791,143550,6097374,Closed,currency 1,-1799,0,-1465.0,-1644.0,,0,63423.0,0.0,,0.0,Consumer credit,-889,
4109,657792,143550,6097375,Closed,currency 1,-585,0,-220.0,-248.0,,0,46507.005,0.0,,0.0,Consumer credit,-246,
4110,657793,143550,6097376,Active,currency 1,-544,0,1228.0,,,0,0.0,0.0,0.0,0.0,Credit card,-34,
4111,657794,143550,6097377,Closed,currency 1,-927,0,-654.0,-683.0,,0,43880.22,0.0,,0.0,Consumer credit,-681,
4112,657795,143550,6097378,Active,currency 1,-541,0,1289.0,,,0,135000.0,115047.72,19952.28,0.0,Credit card,-38,
4113,657796,143550,6097379,Closed,currency 1,-2831,0,-2496.0,-2555.0,,0,34020.0,0.0,,0.0,Consumer credit,-889,
4114,657797,143550,6097381,Closed,currency 1,-2877,0,-1782.0,-2428.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-1467,0.0
4115,657798,143550,6097382,Closed,currency 1,-981,0,-252.0,-252.0,,0,95337.0,0.0,0.0,0.0,Consumer credit,-246,0.0
4116,657799,143550,6097383,Closed,currency 1,-2423,0,-597.0,-873.0,,0,810000.0,0.0,0.0,0.0,Consumer credit,-283,0.0
4117,657800,143550,6097384,Active,currency 1,-1675,0,151.0,,,0,123637.5,18562.5,0.0,0.0,Consumer credit,-27,3276.0
4118,657801,143550,6097385,Active,currency 1,-1254,0,924.0,,,0,324000.0,326326.5,0.0,0.0,Credit card,-20,
4119,657802,143550,6097386,Closed,currency 1,-1543,0,-1000.0,-941.0,,0,207225.0,,,0.0,Consumer credit,-938,0.0
4120,657803,143550,6097387,Closed,currency 1,-1270,0,-542.0,-506.0,,0,90000.0,,,0.0,Consumer credit,-492,0.0
4121,657804,143550,6097388,Closed,currency 1,-982,0,-252.0,-226.0,,0,95337.0,,,0.0,Consumer credit,-219,0.0
4122,657817,398004,6097403,Closed,currency 1,-792,0,1045.0,-546.0,,0,405000.0,0.0,,0.0,Credit card,-382,
4123,657818,398004,6097404,Closed,currency 1,-794,0,1045.0,-547.0,,0,225000.0,0.0,,0.0,Credit card,-382,
4124,657819,398004,6097405,Active,currency 1,-533,0,1320.0,,,0,58500.0,44799.525,13700.475,0.0,Credit card,-20,
4125,657820,398004,6097406,Active,currency 1,-632,0,495.0,,,0,502911.0,41005.89,,0.0,Consumer credit,-36,
4126,657821,398004,6097407,Closed,currency 1,-580,0,1259.0,-400.0,,0,0.0,0.0,,0.0,Credit card,-132,
4127,657822,398004,6097408,Active,currency 1,-533,0,1259.0,,,0,0.0,0.0,0.0,0.0,Credit card,-20,
4128,657823,398004,6097409,Active,currency 1,-782,0,924.0,,,0,0.0,0.0,0.0,0.0,Credit card,-35,
4129,657824,398004,6097410,Closed,currency 1,-1602,0,-1420.0,-1390.0,,0,28255.5,0.0,0.0,0.0,Consumer credit,-981,0.0
4130,657825,398004,6097411,Active,currency 1,-380,0,710.0,,,0,135000.0,124672.5,0.0,0.0,Credit card,-178,
4131,657826,398004,6097412,Active,currency 1,-398,0,1428.0,,,0,882900.0,764676.0,0.0,0.0,Consumer credit,-32,22662.0
4132,657827,398004,6097413,Closed,currency 1,-1601,0,-1420.0,-1420.0,,0,28255.5,0.0,,0.0,Consumer credit,-1341,0.0
4133,658076,411430,6097707,Active,currency 1,-700,0,396.0,,,0,1125000.0,559872.0,,0.0,Consumer credit,-28,47020.5
4134,658077,411430,6097708,Closed,currency 1,-271,0,-86.0,-149.0,0.0,0,40996.8,0.0,0.0,0.0,Consumer credit,-147,
4135,658623,267649,6098337,Active,currency 1,-35,0,13.0,,,0,22500.0,13320.0,,0.0,Microloan,-3,13320.0
4136,658624,267649,6098338,Active,currency 1,-712,0,,,,0,157500.0,117625.5,,0.0,Credit card,-7,6183.0
4137,658625,267649,6098339,Active,currency 1,-383,0,1358.0,,,0,229500.0,228483.0,,0.0,Credit card,-3,14400.0
4138,661624,438619,6074598,Active,currency 1,-514,0,1312.0,,,0,495000.0,419764.5,,0.0,Consumer credit,-23,
4139,664086,172881,5016390,Active,currency 1,-260,0,485.0,,0.0,0,450000.0,335992.5,0.0,0.0,Consumer credit,-30,18000.0
4140,664087,172881,5016391,Active,currency 1,-764,0,,,0.0,0,308250.0,307543.5,703.485,0.0,Credit card,-20,30825.0
4141,664088,172881,5016392,Closed,currency 1,-1492,0,-768.0,-768.0,0.0,0,215550.0,0.0,0.0,0.0,Consumer credit,-762,
4142,664089,172881,5016393,Closed,currency 1,-2257,0,-1706.0,-1739.0,0.0,0,134775.0,0.0,0.0,0.0,Consumer credit,-1703,
4143,664090,172881,5016394,Closed,currency 1,-2803,0,-2621.0,-2588.0,21964.185,0,67770.0,0.0,0.0,0.0,Consumer credit,-2588,
4144,664387,435229,5016731,Active,currency 1,-334,0,1036.0,,24925.68,0,749250.0,149589.675,0.0,0.0,Consumer credit,-60,27374.85
4145,664529,211191,5016893,Closed,currency 1,-2538,0,-2355.0,-1986.0,,0,28629.0,0.0,,0.0,Consumer credit,-606,
4146,664650,264078,5017039,Closed,currency 1,-893,0,599.0,-618.0,,0,2443752.0,0.0,,0.0,Consumer credit,-616,
4147,664651,264078,5017040,Active,currency 1,-675,0,671.0,,,0,0.0,0.0,0.0,0.0,Credit card,-48,
4148,664652,264078,5017041,Active,currency 1,-2055,0,640.0,,,0,0.0,0.0,0.0,0.0,Credit card,-75,
4149,664653,264078,5017042,Active,currency 1,-1725,0,915.0,,,0,0.0,0.0,0.0,0.0,Credit card,-28,
4150,664654,264078,5017043,Closed,currency 1,-1199,0,640.0,-986.0,,0,675000.0,0.0,,0.0,Credit card,-392,
4151,664655,264078,5017044,Closed,currency 1,-675,0,-491.0,-611.0,,0,49932.45,0.0,,0.0,Consumer credit,-607,
4152,664656,264078,5017045,Closed,currency 1,-1725,0,-964.0,-1298.0,,0,140400.0,0.0,,0.0,Consumer credit,-918,
4153,664657,264078,5017046,Closed,currency 1,-2515,0,-363.0,-363.0,,0,427500.0,0.0,,0.0,Credit card,-362,0.0
4154,664658,264078,5017047,Active,currency 1,-243,0,1584.0,,0.0,0,1345500.0,,,0.0,Consumer credit,-31,37435.5
4155,664659,264078,5017048,Active,currency 1,-556,0,1270.0,,0.0,0,675000.0,,,0.0,Consumer credit,-12,11587.5
4156,664660,264078,5017049,Active,currency 1,-820,0,1006.0,,0.0,0,1111500.0,,,0.0,Consumer credit,-233,18525.015
4157,664661,264078,5017050,Closed,currency 1,-820,0,10138.0,-744.0,0.0,0,0.0,,,0.0,Credit card,-744,
4158,664986,298005,5017418,Closed,currency 1,-1648,0,-1556.0,-1556.0,,0,20331.0,0.0,,0.0,Consumer credit,-1343,0.0
