,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
28134,4848904,1335556,145380,-43,12.0,1.0,Active,0,0
28135,4849554,1794648,161638,-27,18.0,15.0,Active,0,0
28136,4849581,2014396,178261,-53,10.0,6.0,Active,0,0
28137,4849823,2328506,422839,-35,11.0,0.0,Completed,0,0
28138,4849987,1466162,424628,-24,18.0,14.0,Active,0,0
28139,4850013,1684968,353615,-24,10.0,8.0,Active,0,0
28140,4850173,2678534,246737,-27,6.0,3.0,Active,0,0
28141,4850193,1419750,260007,-33,10.0,6.0,Active,4,4
28142,4850796,1819729,338296,-50,12.0,11.0,Active,0,0
28143,4850900,2715012,428621,-48,6.0,6.0,Active,0,0
28144,4850919,2331901,359143,-49,6.0,6.0,Active,0,0
28145,4851103,2459269,415045,-36,10.0,0.0,Completed,0,0
28146,4851350,2617698,148938,-11,12.0,3.0,Active,0,0
28147,4851400,1995510,402309,-8,8.0,1.0,Active,0,0
28148,4851675,1731177,289921,-59,12.0,3.0,Active,0,0
28149,4851792,1697247,199117,-17,6.0,0.0,Completed,0,0
28150,4851935,2438763,221506,-44,12.0,9.0,Active,0,0
28151,4852078,1954504,127464,-4,24.0,18.0,Active,0,0
28152,4852094,1190706,399477,-5,18.0,14.0,Active,0,0
28153,4852114,2098872,393405,-4,10.0,8.0,Active,0,0
28154,4852164,2137765,228826,-26,10.0,10.0,Active,0,0
28155,4852176,2022532,156366,-20,4.0,2.0,Active,0,0
28156,4852266,2504044,166800,-30,6.0,0.0,Completed,0,0
28157,4852341,1220075,321253,-56,10.0,4.0,Active,0,0
28158,4852586,1995510,402309,-16,,,Signed,0,0
28159,4852608,2113626,166616,-17,6.0,6.0,Active,0,0
28160,4853020,1313330,397128,-48,4.0,0.0,Completed,0,0
28161,4853384,2557707,419743,-41,12.0,12.0,Active,0,0
28162,4853842,1701633,307606,-58,5.0,1.0,Active,0,0
28163,4854008,2241894,384154,-35,18.0,9.0,Active,0,0
28164,4854110,1936815,204195,-61,5.0,5.0,Signed,0,0
28165,4854167,2700781,241264,-60,4.0,2.0,Active,0,0
28166,4854226,1469974,400784,-4,10.0,4.0,Active,0,0
28167,4854330,1311243,409550,-94,9.0,5.0,Active,0,0
28168,4855061,1395289,328662,-32,18.0,13.0,Active,0,0
28169,4855129,1061133,270336,-61,6.0,1.0,Active,0,0
28170,4855573,2537522,444792,-81,12.0,8.0,Active,0,0
28171,4855607,1954404,266117,-27,36.0,28.0,Active,0,0
28172,4855802,2339945,128542,-79,10.0,3.0,Active,0,0
28173,4855921,1020751,310457,-95,10.0,6.0,Active,0,0
28174,4855959,2790544,405349,-96,9.0,4.0,Active,0,0
28175,4856350,1668896,134086,-21,30.0,28.0,Active,0,0
28176,4856690,2027272,237812,-63,12.0,8.0,Active,0,0
28177,4856805,1747876,252397,-92,6.0,0.0,Active,0,0
28178,4856825,1799034,128259,-87,6.0,0.0,Active,0,0
28179,4856925,2502958,302749,-4,36.0,19.0,Active,0,0
28180,4856929,1750139,412801,-11,4.0,0.0,Active,0,0
28181,4857160,1262623,412801,-94,5.0,0.0,Active,0,0
28182,4857205,2492751,214188,-10,60.0,48.0,Active,0,0
28183,4857398,1920336,189087,-89,11.0,5.0,Active,0,0
28184,4858261,2661522,212899,-79,5.0,2.0,Active,0,0
28185,4858290,1594899,183222,-90,12.0,4.0,Active,0,0
28186,4858385,1542762,406885,-53,8.0,0.0,Active,0,0
28187,4858402,1106492,294176,-85,12.0,12.0,Active,0,0
28188,4858467,2336106,112845,-93,12.0,7.0,Active,0,0
28189,4858497,1058246,122086,-93,1.0,0.0,Completed,0,0
28190,4858780,2564399,112845,-62,8.0,2.0,Active,0,0
28191,4858862,1634775,276625,-96,12.0,4.0,Active,0,0
28192,4859156,1305859,387408,-24,24.0,24.0,Active,0,0
28193,4859411,2641620,394218,-11,18.0,4.0,Active,0,0
28194,4859552,1714897,246131,-19,6.0,4.0,Active,0,0
28195,4859625,2360538,263518,-78,10.0,5.0,Active,0,0
28196,4859750,2165858,115196,-94,9.0,3.0,Active,0,0
28197,4859798,1720503,136378,-33,30.0,25.0,Active,0,0
28198,4859803,1261706,235571,-33,12.0,4.0,Active,0,0
28199,4859932,2768462,194300,-83,10.0,6.0,Active,0,0
28200,4860174,1625091,444213,-87,10.0,5.0,Active,0,0
28201,4860327,2677294,294176,-7,6.0,2.0,Active,0,0
28202,4860374,1644698,326799,-11,18.0,17.0,Active,0,0
28203,4860398,2597345,257784,-88,9.0,6.0,Active,0,0
28204,4861111,1588974,197746,-86,10.0,10.0,Active,0,0
28205,4861130,2659888,199685,-90,10.0,7.0,Active,0,0
28206,4861436,1614867,398667,-79,10.0,8.0,Active,0,0
28207,4861490,2340032,380513,-2,48.0,43.0,Active,0,0
28208,4861891,2526690,333030,-88,7.0,6.0,Active,0,0
28209,4862303,1364908,185059,-10,23.0,0.0,Completed,0,0
28210,4862585,2034896,399179,-35,60.0,58.0,Active,0,0
28211,4862635,2605538,453757,-8,36.0,34.0,Active,0,0
28212,4862663,2631848,245560,-5,12.0,5.0,Active,0,0
28213,4862746,1821261,391991,-1,60.0,53.0,Active,0,0
28214,4862914,2805145,326790,-25,36.0,18.0,Active,0,0
28215,4862974,1951522,259005,-5,30.0,18.0,Active,0,0
28216,4863217,1446351,200663,-29,36.0,26.0,Active,0,0
28217,4863430,1638849,419705,-11,30.0,3.0,Active,0,0
28218,4863596,1008497,328662,-84,4.0,1.0,Active,0,0
28219,4863718,1761917,248308,-10,48.0,44.0,Active,0,0
28220,4863857,1308402,423138,-1,48.0,15.0,Active,0,0
28221,4864043,1790840,156590,-71,12.0,9.0,Active,0,0
28222,4864075,2643541,331089,-69,12.0,9.0,Active,0,0
28223,4864165,2496123,341201,-11,48.0,43.0,Active,0,0
28224,4864248,1132111,381879,-28,36.0,32.0,Active,0,0
28225,4864366,1931743,452772,-27,24.0,23.0,Active,0,0
28226,4864669,1776630,146004,-77,12.0,8.0,Active,8,8
28227,4864819,1948072,167109,-26,36.0,34.0,Active,0,0
28228,4864987,2745033,154155,-71,10.0,4.0,Active,0,0
28229,4865018,1874795,172271,-73,10.0,0.0,Active,0,0
28230,4865111,2014864,321253,-36,48.0,38.0,Active,0,0
28231,4865419,2194486,283477,-9,36.0,18.0,Active,0,0
28232,4865456,1762312,118531,-9,12.0,0.0,Completed,0,0
28233,4865539,1434588,151350,-89,10.0,8.0,Active,0,0
28234,4866315,1028338,257324,-63,10.0,6.0,Active,0,0
28235,4866430,2517471,361523,-88,4.0,0.0,Completed,0,0
28236,4866684,1949485,455975,-2,30.0,8.0,Active,0,0
28237,4866840,1159116,213306,-53,12.0,9.0,Active,0,0
28238,4866859,1372324,312804,-8,18.0,16.0,Active,0,0
28239,4866946,2660638,366188,-69,8.0,1.0,Active,0,0
28240,4867211,1649128,366674,-9,12.0,9.0,Active,0,0
28241,4867295,2341535,102997,-57,12.0,7.0,Active,0,0
28242,4867337,2518254,212691,-8,48.0,7.0,Active,0,0
28243,4867346,2580256,110343,-9,36.0,35.0,Active,0,0
28244,4867626,1736070,429644,-6,18.0,10.0,Active,0,0
28245,4867781,2644127,330795,-79,12.0,8.0,Active,0,0
28246,4867784,1130094,189087,-89,8.0,5.0,Active,0,0
28247,4867829,2605289,346261,-73,10.0,3.0,Active,0,0
28248,4868131,2737561,283079,-85,10.0,3.0,Active,0,0
28249,4868500,1493242,295235,-5,36.0,28.0,Active,0,0
28250,4868688,1979021,362382,-54,6.0,5.0,Active,0,0
28251,4868701,1800769,241361,-56,16.0,13.0,Active,0,0
28252,4868710,1544239,284706,-83,10.0,8.0,Active,0,0
28253,4868823,2518254,212691,-35,48.0,35.0,Active,0,0
28254,4869139,2274184,183425,-36,30.0,19.0,Active,0,0
28255,4870046,2518254,212691,-37,48.0,37.0,Active,0,0
28256,4870226,2563239,183180,-27,2.0,0.0,Completed,0,0
28257,4870271,2567553,312825,-79,10.0,9.0,Active,0,0
28258,4870489,2609075,245255,-54,6.0,2.0,Active,0,0
28259,4870561,1658110,267540,-3,12.0,9.0,Active,0,0
28260,4870672,2010798,212327,-40,18.0,17.0,Active,0,0
28261,4870764,1033968,235303,-34,6.0,5.0,Active,0,0
28262,4870968,2540373,249608,-1,18.0,7.0,Active,0,0
28263,4871173,1736070,429644,-5,18.0,9.0,Active,0,0
28264,4871357,2343677,208177,-83,8.0,5.0,Active,0,0
28265,4871458,1035921,452249,-39,24.0,14.0,Active,0,0
28266,4871567,1636234,151762,-34,10.0,6.0,Active,0,0
28267,4871661,1624369,340198,-47,12.0,10.0,Active,0,0
28268,4871947,2183585,400767,-2,36.0,31.0,Active,0,0
28269,4871967,2274184,183425,-39,30.0,22.0,Active,0,0
28270,4872245,2292698,444213,-94,6.0,0.0,Active,0,0
28271,4872324,2842188,162186,-33,12.0,9.0,Active,0,0
28272,4872441,2813960,200185,-8,36.0,22.0,Active,0,0
28273,4872565,2216654,274737,-25,18.0,15.0,Active,0,0
28274,4872722,2203937,435533,-41,8.0,4.0,Active,0,0
28275,4873031,1368263,197185,-26,6.0,1.0,Active,0,0
28276,4873055,2274453,143647,-80,6.0,5.0,Active,0,0
28277,4873139,2335583,132280,-74,8.0,1.0,Active,0,0
28278,4873194,1826343,221506,-8,36.0,25.0,Active,0,0
28279,4873213,2260065,433300,-7,30.0,4.0,Active,0,0
28280,4873364,1509471,275444,-39,14.0,9.0,Active,0,0
28281,4873410,1503690,191694,-29,10.0,3.0,Active,0,0
28282,4873934,1769688,356236,-33,10.0,7.0,Active,0,0
28283,4874294,1106858,183078,-35,18.0,12.0,Active,0,0
28284,4874731,1103980,176676,-29,1.0,0.0,Completed,0,0
28285,4874950,1101185,296696,-46,12.0,7.0,Active,0,0
28286,4874953,1158344,130451,-46,18.0,13.0,Active,0,0
28287,4874965,2478274,237011,-38,12.0,8.0,Active,0,0
28288,4875311,2567433,204066,-86,4.0,2.0,Active,0,0
28289,4875391,1239408,299672,-2,12.0,6.0,Active,0,0
28290,4875464,2356864,336341,-34,6.0,4.0,Active,0,0
28291,4875470,1294144,440313,-40,6.0,3.0,Active,0,0
28292,4875555,1317360,348430,-39,8.0,0.0,Active,0,0
28293,4875717,2459597,223585,-8,30.0,16.0,Active,0,0
28294,4876004,2354703,187974,-2,24.0,7.0,Active,0,0
28295,4876052,2508967,272566,-39,4.0,1.0,Active,0,0
28296,4876187,2221156,427145,-46,12.0,6.0,Active,0,0
28297,4876219,1494181,359841,-87,6.0,2.0,Active,0,0
28298,4876399,1176508,296801,-47,4.0,2.0,Active,0,0
28299,4876478,2386025,297313,-34,6.0,4.0,Active,0,0
28300,4876509,2018139,292894,-34,4.0,3.0,Active,0,0
28301,4876742,1940767,424020,-36,12.0,9.0,Active,0,0
28302,4876756,2725709,311181,-31,24.0,19.0,Active,0,0
28303,4877059,1995122,407932,-44,6.0,5.0,Active,0,0
28304,4877067,1469495,326790,-68,12.0,12.0,Active,0,0
28305,4877075,1916046,395547,-68,12.0,12.0,Active,0,0
28306,4877172,2022918,367502,-81,4.0,3.0,Active,0,0
28307,4877384,1585969,302749,-27,30.0,20.0,Active,0,0
28308,4877540,1492712,374341,-83,6.0,1.0,Active,0,0
28309,4877606,2572954,333030,-89,3.0,3.0,Active,0,0
28310,4878090,1902936,384646,-69,12.0,7.0,Active,0,0
28311,4878692,2436109,126804,-54,6.0,2.0,Active,0,0
28312,4878810,2274144,183645,-24,36.0,25.0,Active,0,0
28313,4879049,2583588,207714,-34,18.0,15.0,Active,0,0
28314,4879207,2216276,404555,-34,24.0,24.0,Active,0,0
28315,4879209,2099979,313900,-33,36.0,36.0,Active,0,0
28316,4879684,2789190,310553,-77,10.0,6.0,Active,0,0
28317,4879745,1165713,246737,-93,6.0,4.0,Active,0,0
28318,4879890,1817492,399287,-52,12.0,7.0,Active,0,0
28319,4880071,1596898,323048,-25,36.0,24.0,Active,0,0
28320,4880430,1393001,311801,-34,36.0,31.0,Active,0,0
28321,4880541,1254444,197641,-44,6.0,5.0,Active,0,0
28322,4880726,1335561,362382,-68,6.0,0.0,Active,0,0
28323,4880810,2599985,383300,-47,12.0,10.0,Active,0,0
28324,4881131,2764417,167939,-25,36.0,36.0,Active,0,0
28325,4881246,1764796,297847,-73,11.0,7.0,Active,0,0
28326,4881282,2303916,189007,-82,12.0,12.0,Signed,0,0
28327,4881379,1008516,118066,-84,10.0,7.0,Active,0,0
28328,4881422,1747876,252397,-95,6.0,0.0,Active,0,0
28329,4881448,2006237,166573,-33,36.0,36.0,Active,0,0
28330,4881910,1594899,183222,-94,12.0,8.0,Active,0,0
28331,4882085,1424004,253950,-32,18.0,16.0,Active,0,0
28332,4882316,2676960,247537,-33,48.0,32.0,Active,0,0
28333,4882459,1986014,412487,-92,6.0,5.0,Active,0,0
28334,4883005,2437722,288579,-9,15.0,0.0,Completed,0,0
28335,4883078,2161983,419743,-21,12.0,12.0,Active,0,0
28336,4883177,2574845,362318,-24,12.0,12.0,Active,0,0
28337,4883326,2575557,200987,-17,60.0,59.0,Active,0,0
28338,4883554,1617320,423307,-17,10.0,7.0,Active,0,0
28339,4883667,1078862,180429,-19,10.0,10.0,Active,0,0
28340,4883756,2049194,228387,-27,12.0,5.0,Active,0,0
28341,4883877,2426895,196486,-24,24.0,19.0,Active,0,0
28342,4884247,1288394,400619,-16,12.0,7.0,Active,0,0
28343,4884403,1824395,166573,-10,36.0,21.0,Active,0,0
28344,4884544,2789006,378555,-22,36.0,34.0,Active,0,0
28345,4884679,1051282,308082,-17,6.0,4.0,Active,0,0
28346,4884721,1493900,117569,-13,10.0,10.0,Active,0,0
28347,4884962,1969813,302400,-72,10.0,3.0,Active,0,0
28348,4885143,2586282,425431,-9,12.0,9.0,Active,0,0
28349,4885335,2360135,178176,-19,24.0,16.0,Active,0,0
28350,4885779,2014875,321253,-30,30.0,7.0,Active,0,0
28351,4885780,2309151,200838,-29,18.0,8.0,Active,0,0
28352,4885786,1041745,258948,-30,18.0,17.0,Active,0,0
28353,4885858,1510541,298443,-4,11.0,0.0,Completed,0,0
28354,4886415,1261809,274495,-4,3.0,0.0,Completed,0,0
28355,4886439,1762312,118531,-10,12.0,0.0,Active,0,0
28356,4886632,1717075,207107,-24,60.0,58.0,Active,0,0
28357,4887185,2012137,399322,-16,12.0,9.0,Active,0,0
28358,4887332,1043302,333071,-68,10.0,9.0,Active,0,0
28359,4887688,2362905,337178,-36,12.0,0.0,Completed,0,0
28360,4887757,2608555,342844,-15,24.0,9.0,Active,0,0
28361,4887766,2309151,200838,-24,18.0,3.0,Active,0,0
28362,4887932,2541250,287511,-4,48.0,39.0,Active,0,0
28363,4888134,1751404,392463,-22,36.0,26.0,Active,0,0
28364,4888663,1291825,353557,-12,12.0,9.0,Active,0,0
28365,4888817,2367069,365531,-71,10.0,4.0,Active,0,0
28366,4888901,2509404,130452,-24,24.0,22.0,Active,0,0
28367,4888996,2199253,422537,-18,6.0,4.0,Active,0,0
28368,4889108,1041745,258948,-25,18.0,12.0,Active,0,0
28369,4889401,2642514,327957,-85,6.0,3.0,Active,0,0
28370,4889434,2523163,341456,-90,10.0,6.0,Active,0,0
28371,4889540,1424355,197946,-20,42.0,32.0,Active,0,0
28372,4889637,2098883,252782,-30,36.0,34.0,Active,0,0
28373,4889684,2053745,266105,-93,1.0,0.0,Active,0,0
28374,4889981,1076469,374341,-29,24.0,14.0,Active,0,0
28375,4890113,2064367,247667,-30,6.0,1.0,Active,0,0
28376,4890448,1484866,385136,-38,12.0,7.0,Active,0,0
28377,4890881,2608943,197946,-35,7.0,0.0,Completed,0,0
28378,4891390,2004840,433606,-41,24.0,19.0,Active,0,0
28379,4891715,1361353,126804,-8,36.0,33.0,Active,0,0
28380,4891794,1193496,420263,-41,12.0,11.0,Active,0,0
28381,4891890,1716214,196826,-81,12.0,9.0,Active,0,0
28382,4893228,1052084,276487,-7,60.0,50.0,Active,0,0
28383,4893610,1385420,150624,-71,12.0,5.0,Active,0,0
28384,4893728,1262563,189007,-29,3.0,0.0,Completed,0,0
28385,4893978,2006959,450117,-35,10.0,5.0,Active,0,0
28386,4894239,1056622,220313,-38,12.0,7.0,Active,0,0
28387,4894355,1586107,364352,-2,30.0,17.0,Active,0,0
28388,4894823,1103306,297543,-81,4.0,1.0,Active,0,0
28389,4894870,2622701,188492,-90,8.0,7.0,Active,0,0
28390,4895022,1238180,374994,-34,6.0,4.0,Active,0,0
28391,4895172,2004840,433606,-39,24.0,17.0,Active,0,0
28392,4895175,1313563,411827,-38,10.0,4.0,Active,0,0
28393,4895244,1549381,204066,-4,36.0,14.0,Active,0,0
28394,4895279,1201232,375015,-40,24.0,19.0,Active,0,0
28395,4895496,1464011,439549,-34,4.0,0.0,Completed,0,0
28396,4895609,2596083,253907,-33,12.0,9.0,Active,0,0
28397,4895898,2835854,205515,-2,12.0,8.0,Active,0,0
28398,4896255,1313039,279942,-34,4.0,3.0,Active,0,0
28399,4896311,1390195,283432,-82,16.0,16.0,Active,0,0
28400,4896439,1710716,168364,-29,12.0,5.0,Active,0,0
28401,4896645,2697543,278225,-7,36.0,9.0,Active,0,0
28402,4896887,1117353,455275,-75,8.0,4.0,Active,0,0
28403,4897840,2073958,220316,-52,12.0,7.0,Active,0,0
28404,4898373,1542267,105422,-45,6.0,0.0,Completed,0,0
28405,4898390,1188184,329717,-52,6.0,6.0,Active,0,0
28406,4898469,1009589,360472,-75,12.0,7.0,Active,0,0
28407,4898498,2482039,256355,-12,18.0,16.0,Active,0,0
28408,4898548,1382584,331908,-8,24.0,19.0,Active,0,0
28409,4898720,1205148,224379,-15,24.0,22.0,Active,0,0
28410,4898755,1575638,386192,-45,12.0,8.0,Active,0,0
28411,4899602,1728537,167947,-32,36.0,36.0,Active,0,0
28412,4899655,2516735,395682,-43,24.0,17.0,Active,0,0
28413,4900126,2440359,239869,-48,24.0,18.0,Active,0,0
28414,4900228,2226024,439225,-7,36.0,29.0,Active,0,0
28415,4900280,1563054,315503,-51,24.0,17.0,Active,0,0
28416,4900481,1816397,296696,-31,12.0,10.0,Active,0,0
28417,4900804,2177663,235571,-81,10.0,9.0,Active,0,0
28418,4900886,2728022,349552,-76,8.0,2.0,Active,0,0
28419,4901139,1136455,168364,-76,12.0,11.0,Active,0,0
28420,4901260,2811072,242266,-13,60.0,52.0,Active,0,0
28421,4901267,1815876,383428,-21,4.0,0.0,Active,0,0
28422,4901349,1001579,156439,-24,5.0,0.0,Completed,0,0
28423,4901733,2077131,150075,-16,12.0,4.0,Active,0,0
28424,4902095,1767334,112552,-15,24.0,4.0,Active,0,0
28425,4902107,1556989,233230,-8,12.0,7.0,Active,0,0
28426,4902249,2440359,239869,-49,24.0,19.0,Active,0,0
28427,4902266,2566863,402441,-17,12.0,8.0,Active,0,0
28428,4902349,1728537,167947,-16,36.0,20.0,Active,0,0
28429,4902550,2368763,236360,-30,36.0,35.0,Active,0,0
28430,4902567,2558404,435533,-32,12.0,10.0,Active,0,0
28431,4902597,2556966,383428,-21,24.0,24.0,Active,0,0
28432,4902866,1620080,271028,-10,42.0,27.0,Active,0,0
28433,4903028,1381054,289989,-53,24.0,18.0,Active,0,0
28434,4903481,2101438,382114,-52,12.0,7.0,Active,0,0
28435,4903712,2673364,182506,-44,24.0,8.0,Active,0,0
28436,4903754,1922099,217106,-86,16.0,16.0,Active,0,0
28437,4903868,1668896,134086,-17,30.0,24.0,Active,0,0
28438,4903941,2383304,428162,-21,6.0,1.0,Active,0,0
28439,4903970,2611190,188034,-19,6.0,2.0,Active,0,0
28440,4904065,2246002,378610,-96,5.0,4.0,Active,0,0
28441,4904222,1625091,444213,-92,10.0,10.0,Active,0,0
28442,4904766,2769757,235303,-25,6.0,5.0,Active,0,0
28443,4904930,2155374,453205,-84,6.0,5.0,Active,0,0
28444,4905186,1310690,265216,-81,10.0,0.0,Completed,0,0
28445,4905192,1945629,246737,-74,10.0,0.0,Completed,0,0
28446,4905403,1327891,181098,-21,6.0,4.0,Active,0,0
28447,4905502,1474822,146621,-38,24.0,16.0,Active,0,0
28448,4905521,2425483,448690,-23,48.0,34.0,Active,0,0
28449,4905566,1092548,223606,-14,60.0,36.0,Active,0,0
28450,4905618,1963304,140080,-16,12.0,12.0,Active,0,0
28451,4906121,2469804,206702,-31,12.0,9.0,Active,0,0
28452,4906178,1132453,155650,-37,24.0,20.0,Active,0,0
28453,4906317,2245810,441121,-73,20.0,10.0,Active,0,0
28454,4906327,2162748,274737,-71,10.0,0.0,Completed,0,0
28455,4906443,1417904,398644,-39,24.0,18.0,Active,0,0
28456,4906591,2712706,138285,-32,24.0,16.0,Active,0,0
28457,4906729,1010586,243217,-17,12.0,0.0,Completed,0,0
28458,4906750,1822395,375177,-11,24.0,13.0,Active,0,0
28459,4907024,1329657,427788,-38,12.0,6.0,Active,0,0
28460,4907098,1949485,455975,-15,30.0,21.0,Active,0,0
28461,4907205,1678725,135192,-27,12.0,8.0,Active,0,0
28462,4907265,2121171,187668,-37,24.0,13.0,Active,0,0
28463,4907277,2163144,144451,-41,12.0,5.0,Active,0,0
28464,4907370,1230742,141036,-15,12.0,1.0,Active,0,0
28465,4907454,2126648,268307,-46,5.0,0.0,Completed,0,0
28466,4907482,1438179,287123,-36,24.0,18.0,Active,0,0
28467,4907533,1762420,408347,-93,6.0,6.0,Signed,0,0
28468,4907545,1549644,292397,-92,6.0,4.0,Active,0,0
28469,4907692,2013562,185448,-37,24.0,13.0,Active,0,0
28470,4907926,1009589,360472,-70,12.0,2.0,Active,0,0
28471,4907931,1539195,173948,-61,12.0,2.0,Active,0,0
28472,4907957,1497538,306382,-65,12.0,4.0,Active,0,0
28473,4908128,2011637,323969,-14,30.0,23.0,Active,0,0
28474,4908353,2759227,371357,-20,12.0,0.0,Completed,0,0
28475,4908363,1322821,398667,-21,12.0,2.0,Active,0,0
28476,4908403,1647221,400619,-38,12.0,8.0,Active,0,0
28477,4909064,2074253,271735,-21,4.0,0.0,Completed,0,0
28478,4909175,1409214,430540,-31,24.0,15.0,Active,0,0
28479,4909994,2304135,371106,-23,42.0,38.0,Active,0,0
28480,4910306,2274622,122719,-35,12.0,10.0,Active,0,0
28481,4910370,1485616,297313,-7,24.0,7.0,Active,0,0
28482,4910481,2369866,125387,-30,24.0,18.0,Active,0,0
28483,4910630,1853947,199117,-94,9.0,1.0,Active,0,0
28484,4910830,1315963,288579,-39,24.0,6.0,Active,0,0
28485,4911013,1837392,261629,-36,12.0,8.0,Active,0,0
28486,4911230,2835723,430701,-37,12.0,11.0,Active,0,0
28487,4911526,2213542,232134,-71,8.0,3.0,Active,0,0
28488,4911529,1486804,255723,-81,8.0,1.0,Active,0,0
28489,4911547,1232197,150359,-71,12.0,8.0,Active,0,0
28490,4911880,2148308,261673,-38,24.0,22.0,Active,0,0
28491,4911895,1820614,142676,-46,24.0,19.0,Active,0,0
28492,4912482,1715085,363136,-8,24.0,22.0,Active,0,0
28493,4912583,2628941,258948,-47,12.0,11.0,Active,0,0
28494,4912666,2651618,150796,-84,5.0,5.0,Active,0,0
28495,4912739,1324344,393236,-40,24.0,23.0,Active,0,0
28496,4912758,1375565,310553,-46,12.0,11.0,Active,0,0
28497,4912990,2190369,143647,-71,11.0,4.0,Active,0,0
28498,4913057,2288386,107972,-34,14.0,10.0,Active,0,0
28499,4913428,1497025,225072,-27,12.0,12.0,Active,0,0
28500,4913525,2178360,196909,-30,12.0,8.0,Active,0,0
28501,4913557,2015435,124734,-38,12.0,7.0,Active,0,0
28502,4913648,1238991,306128,-94,12.0,2.0,Active,0,0
28503,4913948,1517457,432788,-7,18.0,1.0,Active,0,0
28504,4913967,2504631,301612,-3,24.0,16.0,Active,0,0
28505,4914061,2820542,423138,-47,24.0,19.0,Active,0,0
28506,4914176,2177663,235571,-79,10.0,7.0,Active,0,0
28507,4914233,1944270,109447,-32,7.0,0.0,Active,0,0
28508,4914330,1062808,315503,-34,10.0,6.0,Active,0,0
28509,4914430,1144804,361081,-39,10.0,9.0,Active,0,0
28510,4914498,1667887,415999,-80,12.0,7.0,Active,0,0
28511,4914992,1415560,309471,-30,14.0,9.0,Active,0,0
28512,4915227,1963317,392384,-31,12.0,11.0,Active,0,0
28513,4915363,1600617,418549,-95,12.0,6.0,Active,0,0
28514,4915412,1075612,340219,-40,6.0,4.0,Active,0,0
28515,4915460,2523834,109447,-1,36.0,19.0,Active,0,0
28516,4915683,2427326,157547,-40,12.0,10.0,Active,0,0
28517,4915932,1317409,287228,-89,10.0,7.0,Active,0,0
28518,4916057,1129573,422603,-1,36.0,20.0,Active,0,0
28519,4916093,2180874,371357,-7,36.0,19.0,Active,0,0
28520,4916132,1806250,170223,-37,12.0,7.0,Active,0,0
28521,4916270,1075612,340219,-38,6.0,2.0,Active,0,0
28522,4916592,1092611,404984,-1,12.0,4.0,Active,0,0
28523,4916601,1100982,361523,-5,36.0,4.0,Active,0,0
28524,4916655,2581781,399738,-25,36.0,32.0,Active,0,0
28525,4916945,2041864,235737,-28,30.0,28.0,Active,0,0
28526,4917012,1294653,379048,-10,12.0,5.0,Active,0,0
28527,4917066,2254762,174920,-10,36.0,33.0,Active,0,0
28528,4917235,2149209,321462,-83,4.0,1.0,Active,0,0
28529,4917393,1456401,108759,-32,12.0,12.0,Active,0,0
28530,4917533,1711586,303354,-10,48.0,20.0,Active,0,0
28531,4917956,1000950,197746,-30,48.0,40.0,Active,0,0
28532,4918001,1010591,275464,-7,24.0,22.0,Active,0,0
28533,4918401,1096394,168186,-90,7.0,6.0,Active,0,0
28534,4918412,1915743,413583,-85,5.0,4.0,Active,0,0
28535,4918445,1111184,271735,-73,4.0,1.0,Active,0,0
28536,4918471,2271381,313045,-79,9.0,8.0,Active,0,0
28537,4918562,2083621,437972,-96,5.0,0.0,Active,0,0
28538,4918607,2454124,431413,-96,3.0,0.0,Active,0,0
28539,4918926,1594263,376250,-89,4.0,1.0,Active,0,0
28540,4919229,2546333,373549,-81,4.0,2.0,Active,0,0
28541,4919554,1430216,394218,-79,12.0,9.0,Active,0,0
28542,4919776,2190096,231977,-78,5.0,3.0,Active,0,0
28543,4919814,2168458,251248,-87,4.0,0.0,Active,1,1
28544,4920084,2527800,351243,-91,4.0,1.0,Active,0,0
28545,4920197,2572731,149504,-27,48.0,46.0,Active,0,0
28546,4920443,1644432,235549,-11,9.0,0.0,Completed,0,0
