,index,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
3790,635120,1102948,301631,Consumer loans,3308.985,26955.0,24259.5,2695.5,26955.0,FRIDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-2215,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,17,Connectivity,10.0,high,POS mobile with interest,365243.0,-2179.0,-1909.0,-1909.0,-1905.0,0.0
3791,635188,2788516,246304,Cash loans,46274.13,675000.0,721332.0,,675000.0,MONDAY,14,Y,1,,,,XNA,Approved,-1022,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-992.0,-302.0,-302.0,-295.0,1.0
3792,635196,2029542,340104,Consumer loans,2978.325,27765.0,24840.0,2925.0,27765.0,SATURDAY,17,Y,1,0.11473405039045236,,,XAP,Approved,-2344,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,34,Connectivity,12.0,high,POS mobile with interest,365243.0,-2286.0,-1956.0,-1986.0,-1979.0,0.0
3793,635265,2574902,415847,Consumer loans,9060.48,75951.0,66951.0,9000.0,75951.0,THURSDAY,15,Y,1,0.12905449805556454,,,XAP,Approved,-293,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,10.0,high,POS mobile with interest,365243.0,-259.0,11.0,365243.0,365243.0,0.0
3794,635820,1649608,442110,Revolving loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XAP,Refused,-399,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
3795,635853,2269593,415140,Consumer loans,5239.575,71185.5,79920.0,0.0,71185.5,MONDAY,18,Y,1,0.0,,,XAP,Approved,-920,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,3063,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-889.0,-379.0,-649.0,-640.0,0.0
3796,636021,2156252,251700,Cash loans,48465.0,450000.0,450000.0,,450000.0,TUESDAY,19,Y,1,,,,Repairs,Refused,-646,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),1,XNA,12.0,middle,Cash Street: middle,,,,,,
3797,636179,1849070,183180,Revolving loans,45000.0,900000.0,900000.0,,900000.0,WEDNESDAY,15,Y,1,,,,XAP,Approved,-428,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
3798,636249,1733647,399179,Cash loans,22908.015,517500.0,619965.0,,517500.0,TUESDAY,12,Y,1,,,,XNA,Refused,-371,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,,,,,,
3799,636263,1176842,114003,Consumer loans,2790.945,27639.0,27499.5,2767.5,27639.0,WEDNESDAY,12,Y,1,0.09958235341821424,,,XAP,Approved,-769,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,60,Connectivity,12.0,middle,POS mobile with interest,365243.0,-705.0,-375.0,-705.0,-695.0,0.0
3800,636524,1511425,154402,Consumer loans,35412.3,490500.0,441000.0,49500.0,490500.0,TUESDAY,7,Y,1,0.10990825688073393,,,XAP,Refused,-1705,Cash through the bank,LIMIT,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,17,Clothing,24.0,high,POS industry with interest,,,,,,
3801,636622,1177070,152493,Consumer loans,2917.44,22455.0,21870.0,2250.0,22455.0,WEDNESDAY,8,Y,1,0.10159430122116693,,,XAP,Approved,-2499,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,28,Connectivity,10.0,high,POS mobile with interest,365243.0,-2460.0,-2190.0,-2220.0,-2215.0,1.0
3802,636632,1427787,123456,Cash loans,69225.75,2250000.0,2517300.0,,2250000.0,WEDNESDAY,18,Y,1,,,,XNA,Refused,-373,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
3803,637260,2134434,438572,Consumer loans,8299.845,40365.0,40365.0,0.0,40365.0,THURSDAY,14,Y,1,0.0,,,XAP,Approved,-544,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,100,Connectivity,6.0,high,POS mobile with interest,365243.0,-513.0,-363.0,-423.0,-415.0,0.0
3804,637557,1799132,386141,Consumer loans,8867.655,95404.5,95404.5,0.0,95404.5,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-65,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,2000,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-34.0,296.0,365243.0,365243.0,0.0
3805,638034,1198759,384524,Revolving loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XAP,Canceled,-399,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
3806,638103,1385241,186979,Consumer loans,2844.0,15705.0,14170.5,2205.0,15705.0,SATURDAY,11,Y,1,0.14664867970721224,,,XAP,Approved,-2890,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,43,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2853.0,-2703.0,-2703.0,-2665.0,1.0
3807,638691,2093825,293228,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-187,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3808,639046,2781872,385720,Revolving loans,38250.0,765000.0,765000.0,,765000.0,THURSDAY,3,Y,1,,,,XAP,Refused,-332,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
3809,639092,1094534,369803,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-355,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3810,639172,1456603,387545,Cash loans,23776.245,450000.0,526140.0,,450000.0,MONDAY,8,Y,1,,,,XNA,Approved,-1103,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1073.0,-23.0,-473.0,-467.0,1.0
3811,639194,2069427,237307,Consumer loans,4288.995,85941.0,92038.5,9112.5,85941.0,SATURDAY,9,Y,1,0.09811411562012147,,,XAP,Approved,-2708,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,3063,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-2677.0,-1987.0,-1987.0,-1979.0,1.0
3812,639448,2000798,179074,Consumer loans,4140.315,21285.0,19503.0,2700.0,21285.0,TUESDAY,17,Y,1,0.13243910528061315,,,XAP,Approved,-1683,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,12,Connectivity,6.0,high,POS mobile with interest,365243.0,-1652.0,-1502.0,-1532.0,-1524.0,0.0
3813,639453,2038479,259198,Cash loans,25497.18,211500.0,225459.0,0.0,211500.0,SATURDAY,11,Y,1,0.0,,,XNA,Approved,-2267,Cash through the bank,XAP,Other_A,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2237.0,-1907.0,-1907.0,-1902.0,1.0
3814,639461,2085077,107972,Consumer loans,10421.64,98775.0,97672.5,9900.0,98775.0,THURSDAY,10,Y,1,0.1002300773896674,,,XAP,Approved,-1716,XNA,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Regional / Local,200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1685.0,-1355.0,-1355.0,-1349.0,0.0
3815,639542,2431501,231773,Cash loans,24089.04,225000.0,304924.5,,225000.0,MONDAY,17,Y,1,,,,XNA,Refused,-1081,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),6,XNA,24.0,high,Cash Street: high,,,,,,
3816,639879,2212423,188492,Cash loans,11302.605,229500.0,266760.0,,229500.0,FRIDAY,12,Y,1,,,,XNA,Refused,-701,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
3817,640058,1419750,260007,Consumer loans,3625.83,36265.5,32638.5,3627.0,36265.5,FRIDAY,13,Y,1,0.10892260487991966,,,XAP,Approved,-1126,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,290,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1086.0,-816.0,-816.0,-809.0,0.0
3818,640086,1528339,329717,Revolving loans,,0.0,0.0,,,SATURDAY,15,Y,1,,,,XAP,Canceled,-266,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
3819,640087,1604369,199865,Cash loans,5958.18,67500.0,89154.0,,67500.0,TUESDAY,10,Y,1,,,,XNA,Approved,-736,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-706.0,-16.0,-16.0,-10.0,1.0
3820,640203,2784992,333589,Cash loans,20121.3,225000.0,254700.0,,225000.0,SATURDAY,6,Y,1,,,,Other,Approved,-1707,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-1677.0,-987.0,-1377.0,-1370.0,1.0
3821,640342,2376338,279297,Revolving loans,16875.0,337500.0,337500.0,,337500.0,SATURDAY,15,Y,1,,,,XAP,Refused,-208,XNA,HC,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
3822,640400,2392090,276625,Cash loans,,0.0,0.0,,,SATURDAY,14,Y,1,,,,XNA,Canceled,-307,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3823,640553,1408193,207714,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-343,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3824,640731,2526087,408347,Consumer loans,3415.275,19525.5,18441.0,1953.0,19525.5,WEDNESDAY,12,Y,1,0.10429511353606677,,,XAP,Approved,-2681,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,709,Consumer electronics,6.0,middle,POS household without interest,365243.0,-2644.0,-2494.0,-2494.0,-2488.0,1.0
3825,641014,2199922,131528,Cash loans,52788.78,1125000.0,1255680.0,,1125000.0,SATURDAY,13,Y,1,,,,Other,Approved,-877,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
3826,641428,1377990,294069,Cash loans,47041.335,450000.0,470790.0,,450000.0,FRIDAY,12,Y,1,,,,XNA,Approved,-1062,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1032.0,-702.0,-901.0,-892.0,1.0
3827,641441,1580146,389061,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-421,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
3828,641666,2098470,261844,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-256,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
3829,641832,1812814,301126,Cash loans,,0.0,0.0,,,SUNDAY,15,Y,1,,,,XNA,Canceled,-179,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
3830,641918,2005022,136738,Consumer loans,7672.59,87777.0,87777.0,0.0,87777.0,MONDAY,11,Y,1,0.0,,,XAP,Approved,-574,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Country-wide,100,Construction,13.0,low_normal,POS industry without interest,365243.0,-543.0,-183.0,-543.0,-540.0,0.0
3831,642622,1948237,293545,Consumer loans,5730.255,51205.5,50643.0,5400.0,51205.5,TUESDAY,5,Y,1,0.10493890243368324,,,XAP,Approved,-429,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,37,Connectivity,12.0,high,POS mobile with interest,365243.0,-397.0,-67.0,-217.0,-214.0,0.0
3832,642853,2611693,322518,Revolving loans,27000.0,540000.0,540000.0,,540000.0,TUESDAY,14,Y,1,,,,XAP,Refused,-172,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
3833,643027,1174079,120899,Revolving loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XAP,Canceled,-56,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
3834,643047,2355854,220416,Cash loans,20013.57,337500.0,408780.0,,337500.0,SUNDAY,15,Y,1,,,,XNA,Refused,-184,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
3835,643154,2068726,152749,Cash loans,16714.035,225000.0,254700.0,,225000.0,MONDAY,10,Y,1,,,,XNA,Refused,-140,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),20,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
3836,643372,1669718,166158,Consumer loans,2742.84,30195.0,27175.5,3019.5,30195.0,SUNDAY,18,Y,1,0.1089090909090909,,,XAP,Approved,-295,Cash through the bank,XAP,,New,Computers,POS,XNA,Regional / Local,23,Connectivity,12.0,middle,POS mobile with interest,365243.0,-261.0,69.0,-171.0,-169.0,0.0
3837,643385,1860638,139201,Cash loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-325,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3838,643427,1356985,214188,Cash loans,,0.0,0.0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-567,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3839,643707,2575468,161912,Consumer loans,8860.77,48285.0,43456.5,4828.5,48285.0,FRIDAY,11,Y,1,0.1089090909090909,,,XAP,Approved,-1237,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Regional / Local,25,Connectivity,6.0,high,POS mobile with interest,365243.0,-1158.0,-1008.0,-1008.0,-1004.0,0.0
3840,643857,2732857,172881,Consumer loans,6222.195,66690.0,66690.0,0.0,66690.0,MONDAY,4,Y,1,0.0,,,XAP,Refused,-2770,XNA,SCO,Unaccompanied,Repeater,XNA,POS,XNA,Regional / Local,265,Furniture,12.0,low_normal,POS industry with interest,,,,,,
3841,643935,1601931,152108,Cash loans,,0.0,0.0,,,MONDAY,15,Y,1,,,,XNA,Canceled,-248,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3842,643979,2113626,166616,Consumer loans,7025.22,33156.0,36931.5,0.0,33156.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-531,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Country-wide,1600,Consumer electronics,6.0,middle,POS household with interest,365243.0,-500.0,-350.0,-380.0,-357.0,0.0
3843,644459,1139459,424065,Consumer loans,17284.095,102330.0,85905.0,20475.0,102330.0,TUESDAY,12,Y,1,0.2096177511152131,,,XAP,Approved,-1844,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,230,Consumer electronics,6.0,high,POS household with interest,365243.0,-1813.0,-1663.0,-1693.0,-1685.0,0.0
3844,644738,1187843,184826,Consumer loans,6395.58,117211.5,141966.0,0.0,117211.5,MONDAY,9,Y,1,0.0,,,XAP,Approved,-774,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,2500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-743.0,-53.0,-53.0,-47.0,0.0
3845,644757,1234215,105390,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,10,Y,1,,,,XAP,Approved,-546,XNA,XAP,Family,New,XNA,Cards,walk-in,Regional / Local,5,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3846,644966,2114833,412972,Consumer loans,20020.68,390028.5,441513.0,0.0,390028.5,MONDAY,14,Y,1,0.0,,,XAP,Refused,-402,Cash through the bank,LIMIT,,Repeater,Clothing and Accessories,POS,XNA,Stone,14,Clothing,24.0,low_action,POS industry without interest,,,,,,
3847,645033,2338117,391617,Consumer loans,,102127.5,102127.5,0.0,102127.5,WEDNESDAY,16,Y,1,0.0,,,XAP,Unused offer,-918,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,25,Connectivity,,XNA,POS mobile with interest,,,,,,
3848,645102,2440135,136378,Consumer loans,17494.74,162958.5,157468.5,16299.0,162958.5,WEDNESDAY,10,Y,1,0.10215427353948653,,,XAP,Approved,-2684,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,200,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2652.0,-2382.0,-2382.0,-2372.0,1.0
3849,645371,2018139,292894,Consumer loans,8601.615,34560.0,31792.5,6912.0,34560.0,SUNDAY,16,Y,1,0.19449408631131668,,,XAP,Approved,-1092,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,50,Connectivity,4.0,middle,POS mobile without interest,365243.0,-1061.0,-971.0,-971.0,-951.0,0.0
3850,645690,1609530,368585,Consumer loans,6269.625,32899.5,30748.5,3600.0,32899.5,WEDNESDAY,18,Y,1,0.11414551647749598,,,XAP,Approved,-2053,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Stone,40,Connectivity,6.0,high,POS mobile with interest,365243.0,-2007.0,-1857.0,-1857.0,-1853.0,0.0
3851,645719,1050469,359895,Consumer loans,9237.51,105525.0,122238.0,0.0,105525.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-524,Cash through the bank,XAP,,Refreshed,Jewelry,POS,XNA,Country-wide,50,Industry,18.0,middle,POS other with interest,365243.0,-493.0,17.0,365243.0,365243.0,0.0
3852,645849,2265807,214518,Consumer loans,11235.105,72396.0,58347.0,22500.0,72396.0,SATURDAY,10,Y,1,0.3030977705362654,,,XAP,Approved,-217,Cash through the bank,XAP,Family,Refreshed,Audio/Video,POS,XNA,Country-wide,550,Consumer electronics,6.0,middle,POS household with interest,365243.0,-187.0,-37.0,-37.0,-27.0,1.0
3853,646090,1640082,172575,Consumer loans,8720.28,98910.0,106735.5,4950.0,98910.0,SUNDAY,9,Y,1,0.0482694709698215,,,XAP,Approved,-948,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,174,Consumer electronics,16.0,middle,POS household with interest,365243.0,-917.0,-467.0,-467.0,-465.0,0.0
3854,646128,1841211,139467,Cash loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-429,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3855,646160,1490232,196788,Revolving loans,45000.0,0.0,900000.0,,,THURSDAY,14,Y,1,,,,XAP,Approved,-769,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3856,646401,1298223,172759,Cash loans,8901.81,90000.0,113251.5,,90000.0,SATURDAY,9,Y,1,,,,XNA,Approved,-447,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-417.0,93.0,365243.0,365243.0,1.0
3857,646477,1862556,240183,Cash loans,12004.2,225000.0,269550.0,,225000.0,TUESDAY,12,Y,1,,,,XNA,Approved,-259,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-229.0,821.0,365243.0,365243.0,1.0
3858,646553,1158693,257000,Cash loans,10816.83,202500.0,242595.0,,202500.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-364,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-334.0,716.0,-274.0,-269.0,1.0
3859,646564,1605603,354257,Revolving loans,11250.0,225000.0,225000.0,,225000.0,WEDNESDAY,15,Y,1,,,,XAP,Refused,-581,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
3860,646607,2728530,378112,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,11,Y,1,,,,XAP,Approved,-519,XNA,XAP,"Spouse, partner",Repeater,XNA,Cards,walk-in,Country-wide,200,Consumer electronics,0.0,XNA,Card Street,-402.0,-357.0,365243.0,365243.0,365243.0,0.0
3861,646644,2667598,410707,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-255,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3862,646682,1221961,422633,Consumer loans,6416.865,44955.0,40459.5,4495.5,44955.0,SATURDAY,15,Y,1,0.1089090909090909,,,XAP,Refused,-2697,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Stone,200,Consumer electronics,8.0,high,POS household with interest,,,,,,
3863,646728,1588896,144451,Consumer loans,28901.7,765000.0,765000.0,0.0,765000.0,WEDNESDAY,14,Y,1,0.0,,,XAP,Approved,-485,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,6,Construction,36.0,low_normal,POS industry with interest,365243.0,-455.0,595.0,365243.0,365243.0,0.0
3864,646784,1727519,240295,Consumer loans,8324.955,40491.0,40491.0,0.0,40491.0,WEDNESDAY,18,Y,1,0.0,,,XAP,Approved,-1494,Cash through the bank,XAP,,New,Photo / Cinema Equipment,POS,XNA,Country-wide,21,Connectivity,6.0,high,POS mobile with interest,365243.0,-1458.0,-1308.0,-1308.0,-1301.0,0.0
3865,646862,1931743,452772,Cash loans,5956.92,90000.0,101880.0,,90000.0,MONDAY,10,Y,1,,,,XNA,Approved,-868,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Regional / Local,637,Consumer electronics,24.0,middle,Cash X-Sell: middle,365243.0,-838.0,-148.0,-148.0,-141.0,1.0
3866,646900,2048110,151762,Cash loans,14508.225,135000.0,158179.5,,135000.0,FRIDAY,10,Y,1,,,,Repairs,Approved,-615,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Country-wide,75,Connectivity,18.0,high,Cash Street: high,,,,,,
3867,647026,2052785,152749,Cash loans,14763.6,135000.0,135000.0,0.0,135000.0,SATURDAY,4,Y,1,0.0,,,XNA,Refused,-2389,Cash through the bank,LIMIT,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,,,,,,
3868,647529,1129237,301720,Consumer loans,6092.28,25641.0,21384.0,4941.0,25641.0,THURSDAY,15,Y,1,0.20441398601398605,,,XAP,Approved,-2359,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Regional / Local,50,Connectivity,4.0,high,POS mobile with interest,365243.0,-2323.0,-2233.0,-2233.0,-2230.0,1.0
3869,647657,1269884,382877,Consumer loans,15062.31,72810.0,82278.0,0.0,72810.0,MONDAY,10,Y,1,0.0,,,XAP,Refused,-205,Cash through the bank,LIMIT,Family,Repeater,Computers,POS,XNA,Regional / Local,200,Consumer electronics,6.0,low_normal,POS household with interest,,,,,,
3870,648127,1238422,401077,Cash loans,18072.81,135000.0,163732.5,,135000.0,THURSDAY,12,Y,1,,,,XNA,Approved,-876,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-846.0,-516.0,-576.0,-571.0,1.0
3871,648333,1775186,199136,Consumer loans,12411.27,102793.5,111712.5,10282.5,102793.5,TUESDAY,16,Y,1,0.09179537909526844,,,XAP,Approved,-1727,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,579,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1696.0,-1426.0,-1426.0,-1421.0,0.0
3872,648633,1635681,122719,Consumer loans,5506.02,109863.0,122220.0,0.0,109863.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-302,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-272.0,418.0,-92.0,-85.0,1.0
3873,648683,1335561,362382,Consumer loans,3397.635,17928.0,16929.0,1795.5,17928.0,MONDAY,17,Y,1,0.10443337484433372,,,XAP,Approved,-2258,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,47,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2217.0,-2067.0,-2067.0,-2056.0,1.0
3874,649222,2226701,321557,Consumer loans,4044.42,35608.5,35608.5,0.0,35608.5,SATURDAY,17,Y,1,0.0,,,XAP,Approved,-255,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,66,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-236.0,51.0,-236.0,-233.0,0.0
3875,649237,2376258,422011,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-266,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
3876,649339,2167873,303126,Consumer loans,11911.815,110052.0,107217.0,11007.0,110052.0,SUNDAY,9,Y,1,0.10139754733695047,,,XAP,Approved,-2470,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2439.0,-2169.0,-2169.0,-2092.0,1.0
