,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
11103,1772191,2561528,380828,-6,0.0,45000,0.0,0.0,0.0,0.0,820.125,162.99,162.99,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
11104,1772249,1490232,196788,-7,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11105,1772299,1088166,101649,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,437.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
11106,1772335,2194642,445256,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11107,1772389,1395201,341372,-6,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11108,1772418,1141803,267540,-1,0.0,270000,0.0,0.0,0.0,0.0,13758.705,287309.745,285059.745,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
11109,1772526,1782432,413627,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11110,1772843,2250456,147732,-18,0.0,180000,0.0,0.0,0.0,0.0,0.0,477.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Active,0,0
11111,1772958,1397858,123456,-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Completed,0,0
11112,1773029,2149669,163222,-26,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11113,1773322,1112597,320745,-17,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11114,1773575,1565594,437062,-24,0.0,450000,0.0,0.0,0.0,0.0,0.0,34.605,34.605,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
11115,1773650,1444488,333030,-48,174609.585,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,167414.4,174609.585,174609.585,0.0,0,0.0,0.0,48.0,Active,1,1
11116,1773652,2235312,232134,-41,178570.215,270000,0.0,0.0,0.0,0.0,22362.84,27000.0,6699.915,176000.94,180304.785,180304.785,0.0,0,0.0,0.0,18.0,Active,0,0
11117,1773667,2116707,321093,-41,64574.685,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,59885.865,64574.685,64574.685,0.0,0,0.0,0.0,31.0,Active,1,1
11118,1773729,2287015,108123,-41,0.0,0,0.0,0.0,0.0,0.0,0.0,20.385,0.0,0.0,-20.385,-20.385,0.0,0,0.0,0.0,15.0,Active,0,0
11119,1774246,2581632,336956,-51,0.0,90000,0.0,0.0,0.0,0.0,0.0,21779.01,0.0,0.0,-21779.01,-21779.01,0.0,0,0.0,0.0,45.0,Active,0,0
11120,1774432,2239437,359198,-85,148614.975,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,143965.26,148614.975,148614.975,0.0,0,0.0,0.0,11.0,Active,0,0
11121,1774503,2832921,341715,-76,160032.96,157500,9000.0,9000.0,0.0,0.0,7875.0,7875.0,7875.0,154729.98,160032.96,160032.96,1.0,1,0.0,0.0,19.0,Active,0,0
11122,1774631,2386586,362280,-84,89484.255,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,86117.4,89484.255,89484.255,0.0,0,0.0,0.0,2.0,Active,0,0
11123,1774700,1714535,422717,-81,182853.765,180000,450.0,450.0,0.0,0.0,10800.0,10800.0,10800.0,174951.765,182853.765,182853.765,1.0,1,0.0,0.0,27.0,Active,0,0
11124,1774963,2241342,218376,-3,0.0,13500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11125,1775090,1007402,204195,-4,1575.0,0,,0.0,,,0.0,,0.0,0.0,1575.0,1575.0,,0,,,0.0,Active,0,0
11126,1775159,1356381,115827,-4,0.0,22500,0.0,0.0,0.0,0.0,0.0,114.795,114.795,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
11127,1775176,2475922,433606,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.0,Completed,0,0
11128,1775273,1280200,292397,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,1421.01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
11129,1775297,2371297,422839,-3,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Completed,0,0
11130,1775481,1179926,237087,-3,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
11131,1775502,1672765,428621,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11132,1775516,1789702,341132,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
11133,1775576,1356215,447263,-4,0.0,360000,0.0,0.0,0.0,0.0,0.0,2.025,2.025,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
11134,1775579,2662529,235061,-3,0.0,27000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11135,1775644,2552819,413352,-4,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11136,1775702,1243187,263339,-3,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Completed,0,0
11137,1775753,1088405,283477,-4,0.0,900000,0.0,0.0,0.0,0.0,0.0,160.2,160.2,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
11138,1775847,1879879,168460,-2,0.0,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Completed,0,0
11139,1775878,2629282,174539,-4,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11140,1775914,1285874,387545,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Active,0,0
11141,1775972,2458362,364547,-11,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11142,1776124,2618462,179660,-72,52589.61,67500,0.0,0.0,0.0,0.0,4050.0,8100.0,8100.0,50509.845,52589.61,52589.61,0.0,0,0.0,0.0,40.0,Active,0,0
11143,1776146,2801446,221763,-71,185756.22,180000,32400.0,32400.0,0.0,0.0,9000.0,9000.0,9000.0,175920.21,185756.22,185756.22,4.0,4,0.0,0.0,9.0,Active,0,0
11144,1776699,2044297,261673,-48,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
11145,1776990,1533001,152915,-16,138216.24,765000,0.0,0.0,0.0,0.0,7225.29,9000.0,9000.0,135506.205,138216.24,138216.24,0.0,0,0.0,0.0,4.0,Active,0,0
11146,1777337,2464528,358949,-15,16684.2,90000,0.0,17898.75,0.0,17898.75,0.0,21600.0,21600.0,16238.7,16238.7,16238.7,0.0,8,0.0,8.0,0.0,Active,0,0
11147,1777416,1276739,324247,-15,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11148,1777424,1086118,266117,-15,68345.91,450000,0.0,37300.5,0.0,37300.5,0.0,9000.0,4708.08,67838.76,68345.91,68345.91,0.0,1,0.0,1.0,0.0,Active,0,0
11149,1777559,1285874,387545,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Active,0,0
11150,1777568,2478936,388368,-6,0.0,495000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11151,1777656,2606131,329717,-4,0.0,270000,0.0,0.0,0.0,0.0,1883.97,2026.44,2026.44,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
11152,1777777,1417381,121850,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,2921.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
11153,1777810,1643389,227989,-4,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11154,1777851,2579950,230520,-5,0.0,67500,0.0,0.0,0.0,0.0,0.0,665.55,665.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
11155,1778023,2645251,139201,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,371.52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
11156,1778041,1899361,207844,-4,350943.345,765000,0.0,0.0,0.0,0.0,18175.05,20250.0,20250.0,343250.775,350943.345,350943.345,0.0,0,0.0,0.0,23.0,Active,0,0
11157,1778067,2153358,340104,-5,422835.75,405000,47250.0,54971.46,0.0,7721.46,17424.72,0.0,0.0,402683.13,416670.885,416670.885,2.0,8,0.0,6.0,10.0,Active,0,0
11158,1778085,1811869,304375,-4,212564.565,225000,0.0,16284.15,0.0,16284.15,10933.83,13500.0,13500.0,207960.75,212564.565,212564.565,0.0,4,0.0,4.0,9.0,Active,0,0
11159,1778107,1945101,384429,-4,383484.78,382500,0.0,50477.265,0.0,50477.265,19680.345,75614.85,75614.85,368469.405,380043.36,380043.36,0.0,20,0.0,20.0,7.0,Active,0,0
11160,1778150,2058302,319020,-4,222.48,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.48,222.48,0.0,0,0.0,0.0,29.0,Active,1554,0
11161,1778197,1356381,115827,-5,0.0,22500,0.0,0.0,0.0,0.0,114.795,0.0,0.0,0.0,114.795,114.795,0.0,0,0.0,0.0,4.0,Active,8,0
11162,1778333,2240957,449344,-2,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11163,1778411,1423327,424065,-1,470029.725,450000,0.0,22009.5,0.0,22009.5,22516.2,23400.0,23400.0,449914.23,470029.725,470029.725,0.0,12,0.0,12.0,17.0,Active,0,0
11164,1778446,2383008,268109,-4,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11165,1778465,2243728,110343,-5,338990.49,355500,0.0,0.0,0.0,0.0,18433.395,18900.0,18900.0,327998.16,339534.99,339534.99,0.0,0,0.0,0.0,5.0,Active,0,0
11166,1778534,2425094,289989,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Completed,0,0
11167,1778569,1430593,124734,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
11168,1778654,1391928,145973,-2,232620.885,225000,4500.0,4500.0,0.0,0.0,11710.665,12150.0,12150.0,224888.22,230829.885,230829.885,1.0,1,0.0,0.0,9.0,Active,0,0
11169,1778726,1416542,163352,-4,277963.11,270000,0.0,328.5,0.0,328.5,14026.635,14175.0,14175.0,266685.795,275239.125,275239.125,0.0,1,0.0,1.0,6.0,Active,0,0
11170,1778937,1487155,441000,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11171,1779017,2605576,430540,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,149.58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
11172,1779093,1301262,199878,-5,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11173,1779221,2305135,212691,-4,40295.61,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,39318.75,40295.61,40295.61,0.0,0,0.0,0.0,87.0,Active,0,0
11174,1779323,1280965,290817,-2,0.0,9000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11175,1779352,2831419,288372,-4,210326.76,270000,0.0,0.0,0.0,0.0,11385.27,15035.445,4012.56,206957.25,210326.76,210326.76,0.0,0,0.0,0.0,14.0,Active,0,0
11176,1779472,1517444,423672,-5,9060.885,135000,0.0,9093.105,0.0,9093.105,2250.0,9257.22,9257.22,9060.885,9060.885,9060.885,0.0,4,0.0,4.0,6.0,Active,0,0
11177,1779527,1271023,255405,-4,477199.755,450000,0.0,0.0,0.0,0.0,23876.955,23877.0,23877.0,449955.495,474860.115,474860.115,0.0,0,0.0,0.0,16.0,Active,0,0
11178,1779554,1179926,237087,-2,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
11179,1779558,1208014,287460,-2,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11180,1779608,2706500,112845,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,161.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
11181,1779688,1692624,138285,-3,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11182,1779719,1391007,125387,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,377.145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
11183,1779723,1100222,196486,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,486.27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
11184,1779890,2833604,255156,-2,234187.92,225000,0.0,11265.75,0.0,11265.75,7227.855,13620.33,13620.33,223202.295,232105.32,232105.32,0.0,5,0.0,5.0,1.0,Active,0,0
11185,1779962,2184201,112552,-2,210892.005,225000,0.0,0.0,0.0,0.0,11250.0,13500.0,13500.0,204228.315,208963.98,208963.98,0.0,0,0.0,0.0,53.0,Active,0,0
11186,1780053,1462780,362318,-3,79631.01,135000,0.0,18212.67,0.0,18212.67,3094.335,4632.435,412.605,78859.395,79631.01,79631.01,0.0,12,0.0,12.0,6.0,Active,0,0
11187,1780208,1686205,233093,-2,0.0,22500,0.0,0.0,0.0,0.0,0.0,1510.02,1510.02,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
11188,1780210,1280200,292397,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,1421.01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
11189,1780248,2478936,388368,-1,0.0,495000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11190,1780260,1752931,235644,-3,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11191,1780273,1872975,370392,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11192,1780322,1468622,315503,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,70.065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active,0,0
11193,1780351,2259024,166937,-3,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11194,1780363,2671616,144451,-4,143868.195,135000,9000.0,9000.0,0.0,0.0,6750.0,6750.0,6750.0,134481.24,143868.195,143868.195,1.0,1,0.0,0.0,94.0,Active,0,0
11195,1780495,1976500,399102,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
11196,1780497,1154229,121612,-4,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11197,1780524,2617693,228354,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Completed,0,0
11198,1780688,1290401,337512,-3,0.0,157500,0.0,0.0,0.0,0.0,0.0,556.92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,91.0,Active,0,0
11199,1780698,1872975,370392,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11200,1780827,1462646,301939,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Completed,0,0
11201,1780858,2403581,392190,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
11202,1781025,2250456,147732,-47,0.0,180000,0.0,0.0,0.0,0.0,0.0,477.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Active,0,0
11203,1781214,1054663,158527,-63,2132.415,180000,0.0,0.0,0.0,0.0,9000.0,166230.0,166230.0,0.0,23.715,23.715,0.0,0,0.0,0.0,16.0,Active,0,0
11204,1781227,2558003,409684,-62,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
11205,1781317,1416962,389964,-54,122360.175,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,117865.89,122360.175,122360.175,0.0,0,0.0,0.0,17.0,Active,0,0
11206,1781447,2164489,140026,-64,73530.81,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,71059.95,73530.81,73530.81,0.0,0,0.0,0.0,37.0,Active,0,0
11207,1781706,2287948,197946,-59,140753.88,135000,130500.0,130500.0,0.0,0.0,67.5,531.18,0.0,130036.32,140753.88,140753.88,5.0,5,0.0,0.0,19.0,Active,0,0
11208,1782081,1640149,362382,-80,0.0,45000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Signed,0,0
11209,1782376,2475922,433606,-90,159708.015,225000,2250.0,2250.0,0.0,0.0,7875.0,7875.0,7875.0,154223.235,159708.015,159708.015,1.0,1,0.0,0.0,12.0,Active,0,0
11210,1782500,1103402,199685,-44,0.0,0,0.0,0.0,0.0,0.0,0.0,13.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
11211,1782810,2305135,212691,-44,109756.26,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,105523.155,109756.26,109756.26,0.0,0,0.0,0.0,47.0,Active,0,0
11212,1782907,2728782,273337,-39,0.0,135000,0.0,0.0,0.0,0.0,0.0,3478.635,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
11213,1783041,2430059,167443,-41,0.0,0,0.0,0.0,0.0,0.0,0.0,1433.61,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
11214,1783288,1671941,433519,-1,230190.3,225000,0.0,0.0,0.0,0.0,11515.77,11700.0,11700.0,218615.4,228506.985,228506.985,0.0,0,0.0,0.0,19.0,Active,0,0
11215,1783307,1872975,370392,-2,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11216,1783347,2200463,258259,-2,0.0,225000,0.0,218517.93,0.0,218517.93,2250.0,248180.535,248180.535,0.0,0.0,0.0,0.0,38,0.0,38.0,7.0,Active,0,0
11217,1783421,1430593,124734,-54,0.0,0,0.0,0.0,0.0,0.0,0.0,524.565,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
11218,1783574,2570184,319090,-78,62266.365,67500,0.0,0.0,0.0,0.0,4050.0,4500.0,4500.0,59783.265,62266.365,62266.365,0.0,0,0.0,0.0,33.0,Active,0,0
11219,1783696,1255246,167939,-71,177382.53,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,170694.0,177382.53,177382.53,0.0,0,0.0,0.0,14.0,Active,0,0
11220,1783709,1397858,123456,-78,36516.195,67500,0.0,0.0,0.0,0.0,4050.0,4050.0,4050.0,35042.04,36516.195,36516.195,0.0,0,0.0,0.0,28.0,Active,0,0
11221,1783823,1719774,159958,-95,28506.15,135000,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,27046.395,28506.15,28506.15,0.0,0,0.0,0.0,3.0,Active,0,0
11222,1784657,1383303,130316,-92,86.22,112500,0.0,0.0,0.0,0.0,6750.0,54450.0,54450.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
11223,1784730,1184798,326790,-36,25620.39,90000,0.0,0.0,0.0,0.0,2362.455,22500.0,22500.0,24749.1,25620.39,25620.39,0.0,0,0.0,0.0,1.0,Active,0,0
11224,1784778,2287950,331089,-36,0.0,180000,0.0,0.0,0.0,0.0,0.0,4618.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
11225,1784800,2471995,283432,-38,0.0,180000,0.0,0.0,0.0,0.0,0.0,759.555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
11226,1784850,2363985,110141,-43,0.0,180000,0.0,0.0,0.0,0.0,0.0,793.71,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
11227,1784966,2226987,112645,-43,0.0,0,0.0,0.0,0.0,0.0,0.0,50.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
11228,1785531,1915664,190566,-35,0.0,180000,0.0,0.0,0.0,0.0,0.0,85.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
11229,1786187,1268324,155650,-34,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
11230,1786239,1124904,293545,-27,98634.42,270000,0.0,132831.0,0.0,132831.0,130.5,72000.0,72000.0,97751.205,98634.42,98634.42,0.0,1,0.0,1.0,2.0,Active,0,0
11231,1787014,1768323,142676,-10,406162.575,450000,44550.0,167986.62,0.0,123436.62,12848.175,9391.365,0.0,397014.3,400780.575,400780.575,4.0,50,0.0,46.0,34.0,Active,0,0
11232,1787086,1449880,203807,-10,440255.295,450000,0.0,0.0,0.0,0.0,22031.325,22500.0,22500.0,418126.725,437035.725,437035.725,0.0,0,0.0,0.0,31.0,Active,0,0
11233,1787178,1651657,179074,-13,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11234,1787470,2841794,251984,-13,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11235,1787492,2240957,449344,-20,0.0,67500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11236,1787505,1385205,206702,-22,0.0,270000,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
11237,1787661,2463743,455975,-14,177627.87,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,170715.195,177627.87,177627.87,0.0,0,0.0,0.0,70.0,Active,0,0
11238,1788252,1373705,255569,-33,0.0,112500,0.0,0.0,0.0,0.0,0.0,123.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
11239,1788271,1277235,136238,-32,42529.725,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,41777.595,43263.495,43263.495,0.0,0,0.0,0.0,15.0,Active,0,0
11240,1788361,2801446,221763,-40,0.0,180000,0.0,0.0,0.0,0.0,399.78,536.805,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
11241,1788525,1619590,151481,-40,23705.055,45000,0.0,0.0,0.0,0.0,2250.0,6750.0,6750.0,23053.725,23907.15,23907.15,0.0,0,0.0,0.0,3.0,Active,0,0
11242,1788852,2605598,183645,-94,0.0,67500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
11243,1788917,1000860,365481,-67,108188.415,112500,45000.0,45000.0,0.0,0.0,3375.0,3375.0,3375.0,102320.685,108188.415,108188.415,2.0,2,0.0,0.0,27.0,Active,0,0
11244,1788929,1061295,167947,-70,141672.555,135000,20250.0,20250.0,0.0,0.0,6750.0,6750.0,6750.0,130967.415,141672.555,141672.555,5.0,5,0.0,0.0,21.0,Active,0,0
11245,1788965,1039536,224379,-69,55097.595,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,52077.51,55097.595,55097.595,0.0,0,0.0,0.0,31.0,Active,0,0
11246,1789049,2458362,364547,-69,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
11247,1789074,1861272,263482,-66,0.0,0,0.0,0.0,0.0,0.0,0.0,4282.065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
11248,1789188,2463716,433518,-70,57516.66,180000,54000.0,54000.0,0.0,0.0,0.0,1074.015,0.0,52925.985,57584.16,57584.16,2.0,2,0.0,0.0,10.0,Active,0,0
11249,1789226,2657024,261869,-60,0.0,0,0.0,0.0,0.0,0.0,0.0,2099.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
11250,1789264,1004224,414383,-70,134706.825,135000,2250.0,2250.0,0.0,0.0,6750.0,9000.0,9000.0,129377.745,134706.825,134706.825,1.0,1,0.0,0.0,31.0,Active,0,0
11251,1789292,1285318,150624,-60,45496.26,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44036.01,45496.26,45496.26,0.0,0,0.0,0.0,11.0,Active,0,0
11252,1789622,1334724,286183,-5,0.0,540000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11253,1789677,1030607,192267,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,399.105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
11254,1789849,1776408,308082,-12,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11255,1789945,1155815,248839,-8,151.29,427500,0.0,0.0,0.0,0.0,2250.0,12001.455,12001.455,0.0,151.29,151.29,0.0,0,0.0,0.0,32.0,Active,0,0
11256,1790220,1902912,270220,-8,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
11257,1790256,2340716,140463,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78.0,Active,0,0
11258,1790262,1599566,432788,-13,0.0,45000,0.0,0.0,0.0,0.0,0.0,20.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
11259,1790483,1567861,153928,-13,0.0,0,0.0,0.0,0.0,0.0,0.0,723.6,723.6,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
11260,1790485,2575123,284706,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,19.035,19.035,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
11261,1790503,1336544,157744,-6,0.0,405000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Signed,0,0
